step_index,transport_linear_velocity,placing_linear_velocity,release_opening_velocity,retract_linear_velocity,cube0_final_z,cube1_final_z,cube2_final_z,cube3_final_z
2,0.07940689259981154,0.043145128396463506,0.09955760492276962,0.11065393415197479,0.024663713463962705,0.07445591856045045,0.12427470187764789,0.024910081131966442
3,0.05091753663905678,0.04549941315455017,0.06872727293700434,0.08456949614008344,0.024585592193225838,0.07443454705615611,0.12442223501450636,0.17439375719441283
3,0.0702214863250925,0.07112972030896447,0.07898212242421149,0.12359700680050881,0.02458647194771045,0.07433658542583448,0.12414427959800263,0.17409844964213306
3,0.05091753663905678,0.04549941315455017,0.06872727293700434,0.08456949614008344,0.024584887497474815,0.07443871172410613,0.12442131250819913,0.17439370206387858
3,0.05450316879513882,0.029049628820243704,0.05604708969506742,0.0742081650787308,0.024599974613520665,0.07432357726908571,0.12400587636554987,0.1737994887277085
1,0.10074395772990516,0.03577312534881263,0.08444975114130303,0.07791024884796761,0.024753573131618127,0.07470410375298302,0.02490476532115166,0.024959310254196312
1,0.07940689259981154,0.043145128396463506,0.09955760492276962,0.11065393415197479,0.024753921984830635,0.07465846857801393,0.024963459228605062,0.024910081131966442
1,0.05450316879513882,0.029049628820243704,0.05604708969506742,0.0742081650787308,0.02475349782554587,0.07472899291111364,0.024730333828995626,0.024963459228605062
1,0.0702214863250925,0.07112972030896447,0.07898212242421149,0.12359700680050881,0.024754941427969974,0.07470595294800139,0.0247669647882158,0.024963459228605062
2,0.0702214863250925,0.07112972030896447,0.07898212242421149,0.12359700680050881,0.024659367847897094,0.07456312136226081,0.12452683965777678,0.024963459228605062
2,0.06088229978347934,0.030763768126531282,0.04577418483160222,0.12856478244975042,0.024663799529429056,0.07457519146136583,0.12455009490682259,0.024963459228605062
2,0.08023174575389144,0.026415717224984293,0.08299211332489104,0.07887690219653336,0.024658980124932124,0.0745891563509326,0.12458206039086916,0.024959310254196312
2,0.05450316879513882,0.029049628820243704,0.05604708969506742,0.0742081650787308,0.024660202952284875,0.07447770071854752,0.12441212237117112,0.024910081131966442
3,0.05091753663905678,0.04549941315455017,0.06872727293700434,0.08456949614008344,0.024583421748983644,0.0744799784306971,0.1244650956656765,0.17442519258779657
3,0.0702214863250925,0.07112972030896447,0.07898212242421149,0.12359700680050881,0.02458828184564665,0.07432708917208311,0.12421188156090647,0.1741580966588322
3,0.06088229978347934,0.030763768126531282,0.04577418483160222,0.12856478244975042,0.024586102696154757,0.07448098677371949,0.1244048955693083,0.17436348166332674
3,0.043952612354134134,0.02808255547024132,0.04760561700540843,0.05781475270941261,0.024592583142364084,0.07446753441764578,0.12441441328080108,0.17440853574431336
1,0.0926074439361688,0.026694926296266505,0.06480225506925698,0.09915153584287928,0.024753932528210263,0.0747004230719961,0.024963459228605062,0.02495090772643441
1,0.07940689259981154,0.043145128396463506,0.09955760492276962,0.11065393415197479,0.024754011851971684,0.07465746636784648,0.024963459228605062,0.024910081131966442
1,0.0702214863250925,0.07112972030896447,0.07898212242421149,0.12359700680050881,0.024754450155665308,0.07469497134853421,0.0247669647882158,0.024963459228605062
1,0.06088229978347934,0.030763768126531282,0.04577418483160222,0.12856478244975042,0.024753629778237685,0.07471922350037669,0.024963459228605062,0.024922885206053364
1,0.07044450320618026,0.04814634299831335,0.061919236758554576,0.07619199007633,0.024754407653277504,0.07469543708478059,0.024963459228605062,0.024963459228605062
2,0.05450316879513882,0.029049628820243704,0.05604708969506742,0.0742081650787308,0.024660153282113045,0.0744778072948562,0.12439023211618029,0.024910081131966442
2,0.10202753028478312,0.07654588132971438,0.08495107577757449,0.051994702808620785,0.024663087493158393,0.0745517933496816,0.12446983869515262,0.02495090772643441
2,0.043952612354134134,0.02808255547024132,0.04760561700540843,0.05781475270941261,0.0246590336101293,0.07456115093728782,0.1245536821069449,0.024922885206053364
2,0.0926074439361688,0.026694926296266505,0.06480225506925698,0.09915153584287928,0.024662272084664188,0.07458227939398737,0.12456320084496046,0.024963459228605062
2,0.06088229978347934,0.030763768126531282,0.04577418483160222,0.12856478244975042,0.024661855976012316,0.07454826271922578,0.12452430866487393,0.024963459228605062
3,0.07044450320618026,0.04814634299831335,0.061919236758554576,0.07619199007633,0.024584750399646627,0.07443866922461381,0.12442520071127731,0.1743986044001011
3,0.10202753028478312,0.07654588132971438,0.08495107577757449,0.051994702808620785,0.024587808856944234,0.07443436221433374,0.12437817105863162,0.17429114874725204
3,0.0702214863250925,0.07112972030896447,0.07898212242421149,0.12359700680050881,0.024586432437217986,0.07432708735325619,0.12415581478081916,0.17412694897878428
3,0.05199124629982878,0.05361471568500447,0.07604992680305171,0.09909866063674912,0.02459807710775609,0.07442922228916651,0.12426586585738016,0.17416781278233576
3,0.043952612354134134,0.02808255547024132,0.04760561700540843,0.05781475270941261,0.024587692189548257,0.07442759710320215,0.12437471294102605,0.17437179665075186
1,0.0926074439361688,0.026694926296266505,0.06480225506925698,0.09915153584287928,0.024753511874387856,0.07470471923997331,0.024963459228605062,0.02495090772643441
1,0.05450316879513882,0.029049628820243704,0.05604708969506742,0.0742081650787308,0.024753704998612323,0.07470277255738167,0.0247669647882158,0.024910081131966442
1,0.06088229978347934,0.030763768126531282,0.04577418483160222,0.12856478244975042,0.024753566804228598,0.07470416744061889,0.024963459228605062,0.024922885206053364
2,0.0702214863250925,0.07112972030896447,0.07898212242421149,0.12359700680050881,0.024659490465100693,0.07456088013758085,0.12452891022934598,0.024910081131966442
2,0.043952612354134134,0.02808255547024132,0.04760561700540843,0.05781475270941261,0.024658996757921107,0.07456166052255088,0.12455335619609921,0.024922885206053364
2,0.10202753028478312,0.07654588132971438,0.08495107577757449,0.051994702808620785,0.02465966320039079,0.07456217512154703,0.1244898175967192,0.02495090772643441
3,0.05199124629982878,0.05361471568500447,0.07604992680305171,0.09909866063674912,0.024588662641298546,0.07444367640603007,0.12429575617085271,0.1742079438125255
3,0.07044450320618026,0.04814634299831335,0.061919236758554576,0.07619199007633,0.024585161874971624,0.07444082162283748,0.12442941234845155,0.17439646333211414
3,0.06088229978347934,0.030763768126531282,0.04577418483160222,0.12856478244975042,0.024585406491912206,0.07443877395621604,0.12438931870744001,0.1743679754917941
1,0.04987059962296239,0.08328095023272236,0.07851777097441619,0.0454225478992409,0.024754402467369922,0.07469549496800906,0.02483132308585604,0.024963459228605062
1,0.10683908774518983,0.021290367069674312,0.046228550339080896,0.056313623908691914,0.024753565660837473,0.07470418073477206,0.02491708376144149,0.02472793708453101
1,0.0926074439361688,0.026694926296266505,0.06480225506925698,0.09915153584287928,0.024753573223282678,0.07470410465913785,0.024963459228605062,0.02495090772643441
2,0.06139591294982251,0.047319658308578184,0.07631645695663233,0.11440762057880205,0.024659127109566477,0.07456341549428273,0.12454380059722676,0.02472793708453101
2,0.09052800145941543,0.04479215169168874,0.08810758604267391,0.04815956667437371,0.02466214672886554,0.07454790706293137,0.12451753015793415,0.024963459228605062
2,0.10202753028478312,0.07654588132971438,0.08495107577757449,0.051994702808620785,0.024660269880568166,0.0745609690686748,0.12448522868887364,0.02495090772643441
3,0.13801670428121326,0.07297622833997244,0.0672467855952081,0.0980560762001039,0.024583564574111805,0.07444262820143999,0.12441113210303784,0.17441134738042832
3,0.08287938852100421,0.05490316254789224,0.03772919727064598,0.11381512006828602,0.02458927780106511,0.07443667337301058,0.1243703593376881,0.17418854357110408
3,0.05199124629982878,0.05361471568500447,0.07604992680305171,0.09909866063674912,0.024588205299994434,0.07444221792694383,0.12429496944626946,0.17421979468222096
1,0.04987059962296239,0.08328095023272236,0.07851777097441619,0.0454225478992409,0.024755820486379837,0.07467992625076043,0.024963459228605062,0.024963459228605062
1,0.13801670428121326,0.07297622833997244,0.0672467855952081,0.0980560762001039,0.024753879033736357,0.07470099840079764,0.024963459228605062,0.024963459228605062
1,0.08735450214165683,0.062023808893658335,0.07064756280663635,0.07717887511088688,0.024753716850058886,0.07470264320617356,0.024963459228605062,0.024963459228605062
2,0.09910682859560999,0.04593287301298091,0.0784791983803218,0.07652328370493353,0.024659149660455813,0.07456330765897098,0.12444478946569126,0.024963459228605062
2,0.09052800145941543,0.04479215169168874,0.08810758604267391,0.04815956667437371,0.024665497364166622,0.07452926851916401,0.12450903749828765,0.024963459228605062
2,0.08735450214165683,0.062023808893658335,0.07064756280663635,0.07717887511088688,0.02466213184323614,0.07455473071804296,0.12451657622633217,0.024963459228605062
3,0.07196504157732923,0.05613422275251354,0.04788196518876234,0.03990042899411081,0.024586518562965325,0.07444842064906268,0.12421098213228068,0.1740743439639491
3,0.09910682859560999,0.04593287301298091,0.0784791983803218,0.07652328370493353,0.024588791654894065,0.07443305486033928,0.12437266685966376,0.174274441715194
3,0.08287938852100421,0.05490316254789224,0.03772919727064598,0.11381512006828602,0.024592362952539765,0.07441452936197811,0.12437913709307331,0.17425116904459256
1,0.08735450214165683,0.062023808893658335,0.07064756280663635,0.07717887511088688,0.024754031615649638,0.07469939432837483,0.024963459228605062,0.024963459228605062
1,0.08735450214165683,0.062023808893658335,0.07064756280663635,0.07717887511088688,0.02475443027182288,0.07469518423154062,0.024963459228605062,0.024963459228605062
1,0.07196504157732923,0.05613422275251354,0.04788196518876234,0.03990042899411081,0.024754033895279144,0.07468380629203825,0.0249376591802014,0.024725192629295595
2,0.09910682859560999,0.04593287301298091,0.0784791983803218,0.07652328370493353,0.02466192758821694,0.07454740966210384,0.12447705530645817,0.024963459228605062
2,0.11071815480536616,0.07964148673157921,0.09394487973994858,0.13583781673172252,0.02466086334090726,0.07452402452153183,0.12446108713460248,0.024725192629295595
2,0.09910682859560999,0.04593287301298091,0.0784791983803218,0.07652328370493353,0.024659462423445435,0.07455943890900563,0.12444899012696581,0.024963459228605062
3,0.07196504157732923,0.05613422275251354,0.04788196518876234,0.03990042899411081,0.02458492899126455,0.07443596481920374,0.12424051328635068,0.1741036467871952
3,0.07196504157732923,0.05613422275251354,0.04788196518876234,0.03990042899411081,0.024594111877040248,0.07442016459290304,0.12427736266408461,0.17408266745822312
3,0.08480502862586044,0.02442652243997637,0.08439187208456773,0.06204497304047828,0.024586053595338483,0.07439338921483378,0.12426998089772769,0.17425547418507226
1,0.10276093939255013,0.06650221764932884,0.05747358056903038,0.08450538249377018,0.0247543555795515,0.07464308026298425,0.024963459228605062,0.02487845252183012
1,0.08735450214165683,0.062023808893658335,0.07064756280663635,0.07717887511088688,0.02475379838605138,0.07470180902823159,0.024963459228605062,0.024963459228605062
1,0.11071815480536616,0.07964148673157921,0.09394487973994858,0.13583781673172252,0.024754192232609825,0.07469772351921276,0.024725192629295595,0.024829988962394255
1,0.11071815480536616,0.07964148673157921,0.09394487973994858,0.13583781673172252,0.024754432783178366,0.07469529073619662,0.024725192629295595,0.024829988962394255
1,0.06139591294982251,0.047319658308578184,0.07631645695663233,0.11440762057880205,0.0247537144152713,0.07470267172794334,0.02491708376144149,0.02472793708453101
2,0.08684338893641615,0.027318356856464162,0.05230284207887341,0.13133086732404253,0.02466194028967854,0.07445175343095617,0.12435319925223642,0.02487845252183012
2,0.09910682859560999,0.04593287301298091,0.0784791983803218,0.07652328370493353,0.024658885565192988,0.07456234683494947,0.12444994519450271,0.024963459228605062
2,0.13801670428121326,0.07297622833997244,0.0672467855952081,0.0980560762001039,0.02466365308457829,0.07455894177418323,0.12451427212767381,0.02472793708453101
2,0.08480502862586044,0.02442652243997637,0.08439187208456773,0.06204497304047828,0.024661062890749475,0.07455387279713993,0.12454355420839157,0.024829988962394255
2,0.08480502862586044,0.02442652243997637,0.08439187208456773,0.06204497304047828,0.024662262873869873,0.07454625783142273,0.12454393334259789,0.024829988962394255
3,0.07196504157732923,0.05613422275251354,0.04788196518876234,0.03990042899411081,0.024584095730746276,0.07449112847350531,0.12427093338020521,0.1741884558952042
3,0.08735450214165683,0.062023808893658335,0.07064756280663635,0.07717887511088688,0.02459508647999028,0.07444180584957334,0.12436991329699072,0.17436478206219921
3,0.07206826166189081,0.03550794893177245,0.10905478733351259,0.10307131241782222,0.024592271623060998,0.074293443772877,0.12413320280959332,0.1740934514574175
3,0.1143166358187105,0.06131142993261236,0.12353885297232137,0.11001916865153331,0.024599421925243704,0.07441441171292615,0.12441243378818541,0.17426836855674088
3,0.1143166358187105,0.06131142993261236,0.12353885297232137,0.11001916865153331,0.024586764462808747,0.07443657280279961,0.12440986432686504,0.1743695179681598
1,0.08735450214165683,0.062023808893658335,0.07064756280663635,0.07717887511088688,0.024754685884804367,0.07469245230128431,0.024963459228605062,0.024963459228605062
1,0.11071815480536616,0.07964148673157921,0.09394487973994858,0.13583781673172252,0.024754425268703386,0.07469533950761072,0.024725192629295595,0.024829988962394255
1,0.06290841000701725,0.056713026264668336,0.12835931037581316,0.1111148826715582,0.024754162134371992,0.07469809098206057,0.024963459228605062,0.024934937312266748
1,0.07206826166189081,0.03550794893177245,0.10905478733351259,0.10307131241782222,0.02475377764534942,0.07470203337593125,0.02474418717840118,0.024963459228605062
1,0.10276093939255013,0.06650221764932884,0.05747358056903038,0.08450538249377018,0.024754439556099437,0.07464205997005066,0.024963459228605062,0.02487845252183012
1,0.10276093939255013,0.06650221764932884,0.05747358056903038,0.08450538249377018,0.024753523947745725,0.0746528690440623,0.024963459228605062,0.02487845252183012
2,0.12419381407204799,0.06410488484969219,0.09043016283860673,0.06278273159576142,0.024662781106766327,0.07454996456171101,0.1245024847888389,0.024934937312266748
2,0.09910682859560999,0.04593287301298091,0.0784791983803218,0.07652328370493353,0.024661179238094334,0.07454939865047128,0.12448358131494228,0.024963459228605062
2,0.08684338893641615,0.027318356856464162,0.05230284207887341,0.13133086732404253,0.024658841304323435,0.07446680316286595,0.12436585197824516,0.02487845252183012
2,0.08480502862586044,0.02442652243997637,0.08439187208456773,0.06204497304047828,0.024662001229775157,0.07454812087479153,0.1245435490650306,0.024829988962394255
2,0.08684338893641615,0.027318356856464162,0.05230284207887341,0.13133086732404253,0.024662507587240926,0.07444919745690161,0.12437855647334412,0.02487845252183012
2,0.06290841000701725,0.056713026264668336,0.12835931037581316,0.1111148826715582,0.02466153970595618,0.07455765989419365,0.12451573140290552,0.024963459228605062
3,0.1143166358187105,0.06131142993261236,0.12353885297232137,0.11001916865153331,0.024588006071809818,0.07442595959307471,0.12441214512389077,0.17437825373728777
3,0.12419381407204799,0.06410488484969219,0.09043016283860673,0.06278273159576142,0.02458800072853144,0.07443704803371622,0.12436708787228622,0.17433881334304235
3,0.0869048421973169,0.041284522614302335,0.10617736577945328,0.09851658742094596,0.024590313791159966,0.07442999455955909,0.12433785403685294,0.17432274906158138
3,0.07206826166189081,0.03550794893177245,0.10905478733351259,0.10307131241782222,0.02458422071801783,0.07431523715682892,0.12411980104603236,0.1740792681857881
3,0.07196504157732923,0.05613422275251354,0.04788196518876234,0.03990042899411081,0.024589097199329536,0.07442410223855134,0.12428549561798866,0.17415385932862879
3,0.07206826166189081,0.03550794893177245,0.10905478733351259,0.10307131241782222,0.024590153839135615,0.07429355767638586,0.12415482081777199,0.17413346289479398
1,0.0869048421973169,0.041284522614302335,0.10617736577945328,0.09851658742094596,0.0247536751263897,0.07470307098282239,0.024898206913154305,0.024935229047636284
1,0.06290841000701725,0.056713026264668336,0.12835931037581316,0.1111148826715582,0.02475414145448694,0.07469824127745904,0.024963459228605062,0.024934937312266748
1,0.08480502862586044,0.02442652243997637,0.08439187208456773,0.06204497304047828,0.024753582527483532,0.07470401122765327,0.024829988962394255,0.024963459228605062
1,0.06290841000701725,0.056713026264668336,0.12835931037581316,0.1111148826715582,0.024754792292312765,0.07470600839539868,0.024963459228605062,0.024934937312266748
1,0.059839468489521125,0.03926609669001588,0.0801227045671348,0.05675316716050208,0.024753728880778054,0.07468262250947792,0.024935229047636284,0.024963459228605062
2,0.12419381407204799,0.06410488484969219,0.09043016283860673,0.06278273159576142,0.02466127499309569,0.07455398112965958,0.12451139726784916,0.024934937312266748
2,0.059839468489521125,0.03926609669001588,0.0801227045671348,0.05675316716050208,0.024659469314403503,0.07455998254541849,0.12449050071829038,0.024935229047636284
2,0.1143166358187105,0.06131142993261236,0.12353885297232137,0.11001916865153331,0.024658942789446314,0.0745634161435568,0.1245238335003114,0.024963459228605062
2,0.12419381407204799,0.06410488484969219,0.09043016283860673,0.06278273159576142,0.02466644854524582,0.07453787530933048,0.12447941292555827,0.024934937312266748
2,0.08752217087453207,0.048120883044921396,0.1104465706332275,0.15401864109112334,0.024659169877762246,0.07452251394749763,0.12447139904022195,0.024963459228605062
3,0.10276093939255013,0.06650221764932884,0.05747358056903038,0.08450538249377018,0.02458369504004493,0.07444292782928141,0.12436902800752235,0.17427808361090202
3,0.0869048421973169,0.041284522614302335,0.10617736577945328,0.09851658742094596,0.024601181974867593,0.0744098800175963,0.12429859419325959,0.17428599182273727
3,0.1234758674253347,0.07796147039133879,0.0669852933935714,0.10357040253800426,0.024583866698910876,0.07439290130647946,0.12427596445105642,0.1742306424791191
3,0.0869048421973169,0.041284522614302335,0.10617736577945328,0.09851658742094596,0.02459074492171681,0.07443948631396136,0.12433969708553778,0.17428735252898883
3,0.08752217087453207,0.048120883044921396,0.1104465706332275,0.15401864109112334,0.024583896705339142,0.07449069489769818,0.12434789382535107,0.17426395335156636
1,0.06290841000701725,0.056713026264668336,0.12835931037581316,0.1111148826715582,0.024754055993102164,0.0746991886952744,0.024963459228605062,0.024934937312266748
1,0.10276093939255013,0.06650221764932884,0.05747358056903038,0.08450538249377018,0.024753950211391547,0.07464798514679839,0.024963459228605062,0.02487845252183012
2,0.12419381407204799,0.06410488484969219,0.09043016283860673,0.06278273159576142,0.024661676016941338,0.07455353215342692,0.12450879272434034,0.024934937312266748
2,0.08684338893641615,0.027318356856464162,0.05230284207887341,0.13133086732404253,0.024660115807277373,0.07445975387699895,0.12436297753826356,0.02487845252183012
3,0.0869048421973169,0.041284522614302335,0.10617736577945328,0.09851658742094596,0.02459449096297194,0.07443257582287578,0.1243389501451982,0.17426966078628767
3,0.07206826166189081,0.03550794893177245,0.10905478733351259,0.10307131241782222,0.024584901022967797,0.07430749716549748,0.12411703855252142,0.1740908838490238
1,0.07867599955428438,0.05033342040969574,0.11398261769848472,0.10531679470008116,0.02475453306908439,0.07469410073884995,0.024915624025353997,0.024963459228605062
1,0.12419381407204799,0.06410488484969219,0.09043016283860673,0.06278273159576142,0.02475414333340761,0.074698234015276,0.024934937312266748,0.024898206913154305
2,0.118885230999705,0.07811660074724144,0.07166248165775736,0.11812793537939631,0.024674132311451154,0.07454026706683366,0.12427918723519696,0.024963459228605062
2,0.0869048421973169,0.041284522614302335,0.10617736577945328,0.09851658742094596,0.02466083210345946,0.07455485653632529,0.12452842401583664,0.024898206913154305
3,0.059839468489521125,0.03926609669001588,0.0801227045671348,0.05675316716050208,0.024586380245342355,0.07443874400578768,0.12437860149116588,0.17431007663530887
3,0.07267679593052839,0.04816063648609592,0.06489278489858094,0.03858626777772137,0.02461738370641258,0.07442022301235286,0.12398090109933396,0.1739342573029806
1,0.12419381407204799,0.06410488484969219,0.09043016283860673,0.06278273159576142,0.024754050742175116,0.07469919188548156,0.024963459228605062,0.024934937312266748
2,0.0869048421973169,0.041284522614302335,0.10617736577945328,0.09851658742094596,0.024661277808071008,0.0745570548820952,0.12451963749762239,0.024934937312266748
3,0.059839468489521125,0.03926609669001588,0.0801227045671348,0.05675316716050208,0.024593294270492977,0.07443748949732366,0.12436402442799935,0.1742546031497666
1,0.04269731395853189,0.04307279820148557,0.07665152286602733,0.06261843942204079,0.02475376498337133,0.07464873819914906,0.024963459228605062,0.024811928092716207
1,0.07267679593052839,0.04816063648609592,0.06489278489858094,0.03858626777772137,0.02475420725391292,0.0747067232081263,0.024698384370299725,0.024963459228605062
1,0.04269731395853189,0.04307279820148557,0.07665152286602733,0.06261843942204079,0.02475403393012451,0.07464562495819643,0.024963459228605062,0.024811928092716207
2,0.09261724525090992,0.08023278714451616,0.0493169394537262,0.08443079684202016,0.024662021380590753,0.07445929028445947,0.12432861265630393,0.024811928092716207
2,0.09261724525090992,0.08023278714451616,0.0493169394537262,0.08443079684202016,0.0246646787503473,0.07445513246645523,0.12429837540311128,0.024811928092716207
2,0.053778036412420294,0.06051513240839888,0.03806509693687272,0.07669985384797647,0.024662553718874988,0.07457154148447295,0.12451700265624761,0.024963459228605062
3,0.03746715096640547,0.07907202722294823,0.0836931076731928,0.08598461557300305,0.024598339170282733,0.07445371914958852,0.12434903118052165,0.1742495416761461
3,0.07793841609215016,0.024028668976455256,0.08677886701570717,0.09077726430082268,0.024601374034021094,0.07430457583432676,0.12401138780632921,0.17393262370519472
3,0.07793841609215016,0.024028668976455256,0.08677886701570717,0.09077726430082268,0.02459173190918958,0.07438667628644051,0.12417803574955927,0.17408336232605306
1,0.04269731395853189,0.04307279820148557,0.07665152286602733,0.06261843942204079,0.024753576048715604,0.07465090201240629,0.024811928092716207,0.024892672323746076
1,0.0897375377952547,0.09842694147531751,0.06801531194031504,0.10470911230451647,0.024754897590861195,0.07466646442571025,0.024892672323746076,0.024963459228605062
1,0.11586116237439995,0.06045143145221169,0.07938590679310069,0.07320503584347698,0.024754127298149717,0.07471540765076502,0.0249158954309482,0.024902761937014007
2,0.09261724525090992,0.08023278714451616,0.0493169394537262,0.08443079684202016,0.024660148766632962,0.07446255473667869,0.12434837303519501,0.024892672323746076
2,0.12588943630710883,0.057457577875054705,0.09803946292481573,0.1406407507506947,0.02466097662345958,0.07458751095682772,0.124538157837036,0.024902761937014007
2,0.04269731395853189,0.04307279820148557,0.07665152286602733,0.06261843942204079,0.024662100593914844,0.07450177485491574,0.12440835549624771,0.024963459228605062
3,0.07793841609215016,0.024028668976455256,0.08677886701570717,0.09077726430082268,0.024587074756284136,0.07431016635973843,0.12409651571351216,0.17400934344998706
3,0.09261724525090992,0.08023278714451616,0.0493169394537262,0.08443079684202016,0.024592369646276976,0.07435812241304182,0.12417982447813945,0.17404389007893567
3,0.0897375377952547,0.09842694147531751,0.06801531194031504,0.10470911230451647,0.02459219575371752,0.07443867585876948,0.12434053718539792,0.17421491932567648
1,0.16188065572625482,0.10589139974035493,0.052701260234231134,0.03642942091983045,0.024754055466562782,0.07469914110435921,0.024954310284074653,0.02477842056673687
2,0.06007035869329301,0.0407753398662344,0.04216007547088989,0.0951217913826289,0.024660651229401996,0.07455476975656142,0.12451961775826681,0.02477842056673687
3,0.07745631324444464,0.03921463173150291,0.07009776135665485,0.1400277873365478,0.024586938619604846,0.0744349970461311,0.12436066012643363,0.17434346022668384
1,0.08921630006326853,0.08218671942969447,0.1152816313859909,0.049339530883817255,0.02475391746373545,0.07461010699362758,0.024963459228605062,0.024963459228605062
1,0.11527083378211547,0.0437605618493087,0.06948684567521707,0.071757365789744,0.02475364592211561,0.07470336719810947,0.024665275088132273,0.02489653278353619
1,0.04269731395853189,0.04307279820148557,0.07665152286602733,0.06261843942204079,0.024753749706913068,0.07464891449507838,0.024811928092716207,0.024892672323746076
2,0.10216885677296869,0.06944864502072069,0.0717632926406528,0.08334296272590302,0.024661383997767634,0.07458364617698908,0.12451566449045286,0.02489653278353619
2,0.09261724525090992,0.08023278714451616,0.0493169394537262,0.08443079684202016,0.024662392479830975,0.07445832897111787,0.12432511619464393,0.024892672323746076
2,0.05254659463784306,0.031122363906230886,0.1037628491709698,0.07673226017492145,0.024660739906898786,0.07439424680543667,0.12429658636372326,0.024963459228605062
3,0.07793841609215016,0.024028668976455256,0.08677886701570717,0.09077726430082268,0.02459285577641536,0.07430630369997415,0.12406503874294937,0.17398427056970442
3,0.07349811089450284,0.05041206634146363,0.11540448412767529,0.12162674755736524,0.024594476196430612,0.07449051863544505,0.12436477609897476,0.17428281439189022
3,0.11527083378211547,0.0437605618493087,0.06948684567521707,0.071757365789744,0.024585240813577523,0.07422957657717041,0.12397755998961817,0.17393087475048385
1,0.09543216533287964,0.07579895375601928,0.10933298009017173,0.07012134633353201,0.024754038062929296,0.07469933067861864,0.024883601224387562,0.024963459228605062
1,0.04269731395853189,0.04307279820148557,0.07665152286602733,0.06261843942204079,0.024753957401430705,0.0746464804417581,0.024963459228605062,0.024811928092716207
1,0.08921630006326853,0.08218671942969447,0.1152816313859909,0.049339530883817255,0.024754832095826768,0.07459818582584753,0.024963459228605062,0.024963459228605062
2,0.04905503753913955,0.05317668764904858,0.07312459237837865,0.12568113928418856,0.024660229590126394,0.07455734335313263,0.12454629322828739,0.024963459228605062
2,0.05254659463784306,0.031122363906230886,0.1037628491709698,0.07673226017492145,0.024663864389685024,0.07437777064768293,0.12424445201887493,0.024963459228605062
2,0.09261724525090992,0.08023278714451616,0.0493169394537262,0.08443079684202016,0.024663573304928826,0.07445450709508976,0.1243161463748176,0.024811928092716207
3,0.10646032965109688,0.06476089756654325,0.06697800743750129,0.10501663591540589,0.024586860546964226,0.0744345130286883,0.12442359319634304,0.17433409222722657
3,0.07793841609215016,0.024028668976455256,0.08677886701570717,0.09077726430082268,0.024597553954948524,0.0743027974361918,0.12404193180023626,0.17398674138756395
3,0.11527083378211547,0.0437605618493087,0.06948684567521707,0.071757365789744,0.024591307485992756,0.07420895900387173,0.12396076418569119,0.1739226399259131
1,0.08936172702970455,0.04075922287072043,0.08476669696775184,0.060565626338648426,0.024754495589967902,0.07469463240221337,0.024963459228605062,0.024772102320670675
1,0.10216885677296869,0.06944864502072069,0.0717632926406528,0.08334296272590302,0.024753810272733795,0.07470170354829916,0.02489653278353619,0.024963459228605062
1,0.08921630006326853,0.08218671942969447,0.1152816313859909,0.049339530883817255,0.02475391708149423,0.07461004979881564,0.024963459228605062,0.024963459228605062
2,0.05254659463784306,0.031122363906230886,0.1037628491709698,0.07673226017492145,0.024660009555990754,0.07439661274471132,0.12426139530693735,0.024963459228605062
2,0.07349811089450284,0.05041206634146363,0.11540448412767529,0.12162674755736524,0.024661588050346323,0.0745563679210903,0.12449962744740055,0.024963459228605062
2,0.08953341152196082,0.03634503582671052,0.10057014121356692,0.11753767534981133,0.024662873839679376,0.07454804965223544,0.12450866627558974,0.024772102320670675
3,0.09543216533287964,0.07579895375601928,0.10933298009017173,0.07012134633353201,0.02458893849794481,0.07443420781784822,0.12432924186155125,0.17433116243003915
3,0.11527083378211547,0.0437605618493087,0.06948684567521707,0.071757365789744,0.024587875856058917,0.0742382553520713,0.1239836913777217,0.17387242607958914
3,0.082540857914488,0.03168944433227443,0.1000560266022307,0.06877050703255934,0.024590561447869114,0.07443021592654535,0.12435217983909753,0.17433025695640122
1,0.09543216533287964,0.07579895375601928,0.10933298009017173,0.07012134633353201,0.024753819265135975,0.07471806477637619,0.024963459228605062,0.024963459228605062
1,0.05254659463784306,0.031122363906230886,0.1037628491709698,0.07673226017492145,0.02475359368939493,0.07470389901491581,0.024665275088132273,0.024963459228605062
1,0.06007035869329301,0.0407753398662344,0.04216007547088989,0.0951217913826289,0.02475389160903791,0.07471680433136255,0.0249029096686255,0.02477842056673687
1,0.10216885677296869,0.06944864502072069,0.0717632926406528,0.08334296272590302,0.024755711590787752,0.07468812268718057,0.02489653278353619,0.024963459228605062
2,0.04905503753913955,0.05317668764904858,0.07312459237837865,0.12568113928418856,0.024662837498600133,0.07458963665868097,0.1245560149944909,0.024963459228605062
2,0.11527083378211547,0.0437605618493087,0.06948684567521707,0.071757365789744,0.02465934085682041,0.0745615006704916,0.1245196366116961,0.024963459228605062
2,0.07745631324444464,0.03921463173150291,0.07009776135665485,0.1400277873365478,0.024660581431674742,0.07458732924298796,0.12458040840317323,0.02477842056673687
2,0.07349811089450284,0.05041206634146363,0.11540448412767529,0.12162674755736524,0.02466465178117204,0.07452272272825501,0.12447876707774577,0.024963459228605062
3,0.10216885677296869,0.06944864502072069,0.0717632926406528,0.08334296272590302,0.02458543663726629,0.07444223281408195,0.12436011177117208,0.17430274334158566
