step_index,transport_linear_velocity,placing_linear_velocity,release_opening_velocity,retract_linear_velocity
3,0.06392903771335448,0.03943320171265512,0.07861493799745495,0.09350358162709911
1,0.09312507058428535,0.04363866099033375,0.07340795431743286,0.06606953523772716
2,0.0541386524015985,0.05973174173120098,0.0689422577753584,0.12891934380506037
3,0.06592020134410582,0.041015662916893486,0.054312839927157686,0.04078132431498078
1,0.09266194512110881,0.043560002214638696,0.06495196498185404,0.05928874355324312
2,0.10508548142621163,0.04017699090475289,0.08347032208038249,0.06909419154210965
3,0.06347021112929571,0.03706372263206073,0.1308915170768568,0.10378498792194078
1,0.08925376488939178,0.02864923480031668,0.07960747188161733,0.0834142631212714
2,0.09311745537290805,0.030270385522874078,0.05284878943493429,0.08354724869625547
3,0.06242731099273989,0.04143650591655628,0.07344140427909922,0.09167864957710131
1,0.10613304754937863,0.07635219277590113,0.1257765715516527,0.14051759251977564
2,0.03957461998774816,0.04516321094667467,0.08685739612335489,0.11179579130792516
3,0.050509661202193995,0.08051065778789553,0.046590523157142585,0.07306896251388802
1,0.1034645534176111,0.054608740905770656,0.0438547121639122,0.09165009328983537
2,0.05318664213845244,0.08867237040995005,0.09060396481715711,0.06755566485838309
3,0.07151584367577475,0.04546114256956541,0.0811345415524279,0.07256386461280608
1,0.04209189219972357,0.07385482446819469,0.05808699626513012,0.10484527696049359
2,0.09088585086525486,0.05531944619913574,0.04537750032516524,0.04310329341209977
3,0.11109340279155105,0.04627679974144513,0.0664082846991524,0.09641348616623714
1,0.05642241754604959,0.0589262503072879,0.05650177306541851,0.13479965400382607
2,0.05216698201934425,0.0542907430256775,0.07966078612796854,0.1325725469616052
3,0.03186107145603939,0.055540347355277214,0.08054185743692757,0.06616829017331421
1,0.03597929669754486,0.07860706140074011,0.09594180991640872,0.10570118562301133
2,0.049270291937509404,0.07772577675163916,0.04243391884262367,0.04211453170959455
3,0.0734270713730485,0.03458230165492218,0.08830672411693122,0.08943976616085336
1,0.050178564966976105,0.05336953821606785,0.07189369512530731,0.05242601499200299
2,0.09585005535819931,0.07547838758001076,0.09903643678274734,0.09364204467832977
3,0.08452095085749553,0.057404105959584964,0.07403888009053711,0.03535782430297046
1,0.09948134611486734,0.06847529088208595,0.09254642286578993,0.10023126786336209
2,0.12171872952870294,0.04468385525829216,0.07366209145245037,0.08882412447057225
3,0.08376515570711261,0.05788887182600739,0.09734423756163199,0.11963783517971738
1,0.05691391718222083,0.030299619611152316,0.06747021822808182,0.09053034546711008
2,0.08928176690588199,0.03440256345014388,0.07684448798548468,0.10276898476109701
3,0.11195750010554631,0.07233694279130869,0.06875750204692407,0.05415683862768635
1,0.045496301473314446,0.02820496797319921,0.0631188108755007,0.08601993577959058
2,0.04298630476055368,0.05135522286041003,0.028930420217085293,0.09489033543480861
3,0.04596683304718446,0.039364824186427644,0.06419530655777142,0.1591063516802412
1,0.07824593845298558,0.028168780291897417,0.05248036117896226,0.08307480471422021
2,0.04023864587483492,0.04680115786058754,0.10633157658879934,0.08086690124493927
3,0.0675427230301279,0.061061792506656366,0.07202222894537755,0.12945419453319457
1,0.06544838928848683,0.027213329318082295,0.05306290213991842,0.15456369908446133
2,0.0636378309054873,0.041999013892313794,0.09992255920781234,0.08987676135802568
3,0.14568984806447594,0.053142800779287826,0.053215795112204436,0.07248476293169852
1,0.10424115310469374,0.050570522626075476,0.07632145293962117,0.05873054494903236
2,0.0458828236652021,0.01699031503347761,0.06175255314530399,0.09962716722585914
3,0.06214332584228602,0.03881508839319682,0.05944644520425531,0.059427045753064664
1,0.05962436021718627,0.0389533343797726,0.08518154686697424,0.06537658348759179
2,0.06543095674448719,0.028654978583721652,0.07526060061609044,0.07376599596741235
3,0.09750902403006284,0.07197360992815358,0.08657328187970166,0.09435974296055318
1,0.08533816700956907,0.051900713009017836,0.08529564092278266,0.10924305407569121
2,0.07257641915538515,0.04904813813478359,0.05593841189569178,0.06339525919445968
3,0.05721495692979045,0.06548616060897952,0.09126522245757937,0.0982254117939706
1,0.08732475537025994,0.06872942895233936,0.07888588783421283,0.13593686745794503
2,0.09236425643846859,0.03955709621245721,0.04487184023490329,0.09447412713132342
3,0.05819341776119073,0.01901749960903089,0.0344926202830488,0.05334478198994291
1,0.09548791321312722,0.04786627444134815,0.08994090178880423,0.04406758523995905
2,0.09746790781675578,0.018247163481058322,0.07908648511652303,0.12306295215163329
3,0.10202173500241311,0.059275372672085644,0.1154116024129585,0.08334927102803423
1,0.10085038980818448,0.06085682125894456,0.0561466495906134,0.09401378934368489
2,0.09390291342425584,0.05195443250322231,0.08508016677490021,0.05738096526154026
3,0.06633545171428797,0.05972945348491637,0.05159823825966321,0.07711647585579413
1,0.0805574510273498,0.08287577533676918,0.05766498725120455,0.07004666898391662
2,0.08877345180797552,0.0558033319810034,0.06528649641783915,0.0834712959891266
3,0.09065545461425908,0.06969108717390045,0.0923654012434,0.1255209315853258
1,0.07519240650783529,0.05056572747601033,0.056816165400672636,0.1004638182750806
2,0.07963461076833957,0.046212564724156774,0.07604075030596626,0.10099944196740904
3,0.04398590738441322,0.03782807803242113,0.03907463812349267,0.08744105383498472
1,0.0950877650309556,0.02653735564644085,0.05648548111834354,0.07297333153856198
2,0.11396641296469666,0.03732638806312412,0.06383875028074247,0.10470707712906052
3,0.086003945442137,0.07319465243468667,0.06076977090003996,0.07900808554519524
1,0.04177084772618317,0.048096055135668,0.040697501324800406,0.05553058307636023
2,0.06493325575590253,0.05083809152086384,0.06955223805451212,0.09160379138517698
3,0.0676790876724397,0.04063748808329715,0.08180739536722455,0.09181755076462489
1,0.07702817762449735,0.0352735011368708,0.05587174039760031,0.10971595060968707
2,0.06897772467207584,0.09012888912810951,0.04023406862449126,0.04195576943104282
3,0.10041951329503689,0.03592533931069911,0.07350870055117652,0.06470062864537468
1,0.11332332471075904,0.038571899397366,0.08968128219912125,0.07448969017854151
2,0.09381499981268082,0.07678245162916764,0.08244400391129934,0.07573898923300611
3,0.06063963674171433,0.0513835748306879,0.09970907204801552,0.05836907499739204
1,0.11221772609416542,0.052230874371667096,0.07850044779439894,0.11011841152404173
2,0.051896565594610554,0.03149834344807224,0.09113354537859339,0.1080879875144874
3,0.09145080328210442,0.03451131580065184,0.07445657951899404,0.07819930695742883
1,0.07082775633707286,0.05467062611410245,0.07796621317543288,0.07384602734459425
2,0.1255877214380991,0.0525616556638266,0.03261282132584679,0.11235544642601997
3,0.04654721155732944,0.05071661029703884,0.07784010315367065,0.0992692418370347
1,0.12552231390570168,0.016799572124580046,0.031156181600424812,0.031898602743239975
2,0.051459920040661175,0.03964300553702389,0.05946327820128109,0.04754025987439424
3,0.07427609797995119,0.03494181216647284,0.06863488164030318,0.037104399190181485
1,0.07194332052834002,0.08968547882160408,0.06837323886829952,0.11930221248261716
2,0.09585660668713726,0.05592440901025486,0.07995937742856615,0.06181597316312526
3,0.10539574376185452,0.06126143556729091,0.07683219024285375,0.08100419171373384
1,0.09169267178306743,0.06074130852297744,0.10725118526980659,0.07565562971786645
2,0.10280919797469898,0.03895196007470211,0.0882075230577127,0.12227721941451342
3,0.07563589080837772,0.036631774284897986,0.049640969484491454,0.07564344829158932
1,0.06594571942171842,0.08518802118282952,0.057737385737214555,0.07407820526139627
2,0.07812818166970384,0.036122858440415205,0.0793595373132934,0.07557184954686491
3,0.07648346806804802,0.046610538835840015,0.08428499778084161,0.0776682609498228
1,0.10237678854031895,0.05211735996308565,0.09056440831934275,0.05760751352108296
2,0.10539103101900896,0.0549227148352106,0.06522658571526108,0.0838679643720958
3,0.10782792344904488,0.053924172207079284,0.08117909277386325,0.060991043370602814
1,0.14687402563280594,0.025061020927770607,0.06041670208047663,0.07772974634561469
2,0.0762303516172725,0.05823643645275022,0.05084529977863572,0.12914906913886592
3,0.10090310750230118,0.03941987504952312,0.05346768541703109,0.11656749431380198
1,0.09229888729949903,0.06263053094279288,0.061991878069811615,0.12503543845714055
2,0.052835973422877436,0.06957973723083491,0.10657693708246635,0.10466591247687179
3,0.07290714146988185,0.053185008194786464,0.06580550831396878,0.1284314820490541
1,0.06461447551087501,0.04548813673417904,0.06905683273956956,0.05476179058016211
2,0.1124941196781982,0.06437985897544479,0.06777881413625868,0.13219982532202118
3,0.06695173140944595,0.019094022527764452,0.11705429720387597,0.13678535647733742
1,0.04344122062566141,0.05431992647845774,0.05865276734912851,0.10500868551829312
2,0.07375960259548689,0.052153660109436076,0.10376567685128314,0.11255916600229117
3,0.07862284907681569,0.05788059689625891,0.04494592730386057,0.03468201505324902
1,0.06667890820172824,0.0347921885937798,0.07003780413736901,0.09955608090488959
2,0.08966960003597788,0.08008243563360257,0.09344910348544892,0.04701130214343906
3,0.051899033873018675,0.034005546256169916,0.051212864978082716,0.04946110350519946
1,0.061505152355143505,0.033658724400294604,0.0649778769348322,0.1095288452317846
2,0.10147970653622929,0.04319737954086561,0.06437613139883165,0.06301245026258037
3,0.15381715568244514,0.08339314394331732,0.0854560303892929,0.0787617599757552
1,0.07419633637895431,0.022477178590550227,0.09422159094001628,0.061246634950171505
2,0.04240167964775356,0.08328764401804785,0.07615351859976378,0.07539160586233443
3,0.09182342570138688,0.04336575436982771,0.04308904274638123,0.11338623423105038
1,0.07695344444506823,0.06005447214500612,0.07119152745126642,0.06762597057952134
2,0.06469624383653666,0.03461784121715807,0.04488602218637715,0.037186175704299586
3,0.08954639888710346,0.06101142631616771,0.07061336988767095,0.05254266956168835
1,0.07800274940118875,0.015040404436784775,0.05798976881604974,0.12327634538497605
2,0.11501458692723482,0.04436488095546447,0.1084042916748264,0.07899438573700905
3,0.1019047223066262,0.020731371066644532,0.08824184884811295,0.054425388981944975
1,0.07542435270192184,0.033163792534707595,0.0717289279433278,0.0452821388228801
2,0.072458736990629,0.06254161078691292,0.06934821636604056,0.1237693746048046
3,0.09731580647542429,0.04417809083720179,0.09513670976078467,0.09329171292939453
1,0.048162717361826,0.04383770449955131,0.11525931616375384,0.06472317571466266
2,0.07745301587824405,0.06165209544145986,0.07644653234351446,0.05848566958779473
3,0.06408248777672598,0.045147760005035405,0.06301292158191801,0.13633410453767303
1,0.09176766481770117,0.06121548646783954,0.044067581317981386,0.0887955525798339
2,0.063445120126353,0.051762586029891935,0.07870539224938125,0.12376059796493494
3,0.054052460989480154,0.06991661694264455,0.04066489609078399,0.0842372265281998
1,0.08043150215276995,0.04645796142114496,0.062342507875884114,0.04977709772725966
2,0.036870795911617966,0.038898977008397576,0.06280393874024644,0.08081536102678334
3,0.09052755072357613,0.05335762302151054,0.07602842458571474,0.10431683257062285
1,0.04713078110934133,0.05609229872671171,0.08631102277135305,0.11493793429039166
2,0.0683964391829163,0.059763444697916744,0.06131619138037663,0.09867823563538122
3,0.10314684239479373,0.04076306723320884,0.08177907164387455,0.07286768524842276
1,0.06142431776086618,0.06577916058025127,0.04421325871768183,0.07416222066937504
2,0.08004561889972116,0.0811502438800672,0.06658744832703058,0.11538792235351479
3,0.10100099690991943,0.04778535183620212,0.04829489020396423,0.10491298198539394
1,0.08752439303063829,0.04757006212232839,0.0288435739356594,0.06560604062199608
2,0.09337235831468159,0.06284908233848162,0.06666912810204839,0.0909232846340273
3,0.10989677836487355,0.04897726064922326,0.06713590282820271,0.07127491523388152
1,0.10658559641888601,0.058626032255327615,0.03076902407695179,0.08228760283204238
2,0.060334099848470255,0.03702901907423237,0.10284463899545229,0.056926263316300484
3,0.09108260292786058,0.06479791632486753,0.08301069323520775,0.10308010413231085
1,0.06796709490801302,0.028613216049168798,0.09070375081413395,0.07932945130732719
2,0.07931748196049235,0.04427743042590147,0.06022684631946153,0.05266850164179947
3,0.06940246140839515,0.015567328273271952,0.05952905475910756,0.049794746596305714
1,0.058869892601452235,0.06041084094230959,0.07132123962442781,0.08519172823212155
2,0.09648882543062158,0.0826308269642301,0.09010689913406383,0.08288608938417388
3,0.11142611795827452,0.05378015305139861,0.041159365159194064,0.08124405681668233
1,0.09668196622115677,0.05564245111390715,0.08309800751801519,0.0607309318400691
2,0.0851430443886815,0.07167393686715212,0.07320329419203228,0.08293966077799014
3,0.09429852724050804,0.06193934815608262,0.07705186599611348,0.08649236043894268
1,0.07637049831044349,0.06722827700701946,0.08852014220856327,0.059383415976032555
2,0.04531404402277587,0.0666567907719713,0.08081019362529976,0.06172013787077872
3,0.05702209790908186,0.04366948450309169,0.07694225477070743,0.08439904299128782
1,0.055687021899324465,0.03854063677907876,0.11672511772763614,0.08399214442198755
2,0.09526931140741471,0.04227758584070787,0.09069352634920236,0.061861572797127035
3,0.05190080828448666,0.04064452209494701,0.08635004333209952,0.072418855823835
1,0.07846987862666478,0.04545495665893309,0.08097156364676557,0.07176481571321111
2,0.07318280106283873,0.06335351898948649,0.06605320289045402,0.06036053432109102
3,0.14095981669011035,0.057459141541401144,0.07656111208829293,0.0627236525309368
1,0.09453733421673575,0.03561964144121173,0.06309916570850335,0.08501976548939846
2,0.09616199327919717,0.05145129990576692,0.10234213288154209,0.04956636963586433
3,0.09813923218101839,0.028349901578043138,0.06413422916004052,0.0628695166588868
1,0.06298253241457252,0.036130873317453426,0.10047370726297375,0.10641771782313947
2,0.08235856776408187,0.0620277686980248,0.07981093123378698,0.10382163538954675
3,0.08662098086476809,0.028401498639332737,0.12126210590829292,0.08899524634276654
1,0.05438377660929134,0.0482813295276153,0.07990157000599026,0.05407719488156297
2,0.05437429993337277,0.036950054408321414,0.08328229426550042,0.05184567475551561
3,0.08733895717217362,0.041484333159165186,0.03761295408234162,0.12742354285527638
1,0.07439490682991834,0.06454189805508805,0.1318880958867669,0.07254600231720618
2,0.09248650627087363,0.050027582688742314,0.0710438329134559,0.11355109593872202
3,0.09818648406634536,0.061029093916527416,0.07785418610864833,0.04586767666310596
1,0.06380645293318617,0.04826132191845317,0.02999062892599809,0.06810362645986578
2,0.07541221233247462,0.05340126489933584,0.09289456823710557,0.03476035624264541
3,0.13360110729641045,0.06594289868417445,0.11247260513128804,0.07152819207657647
1,0.11964537541445723,0.03381981689949318,0.08194723225706126,0.0796920016869259
2,0.06636058826738862,0.044855734157950425,0.06475070135219381,0.0752501328895665
3,0.07828620465644553,0.09282543776697194,0.10269083487664957,0.0625120304190599
1,0.07468071340068777,0.025952396869183308,0.13658150158332705,0.042729061934759546
2,0.0784523236108372,0.052873678709912456,0.024902188277323753,0.08783659899514863
3,0.11291399173845049,0.03707475243880387,0.08720715709794198,0.05329771229852241
1,0.09229626651394005,0.04578329095107228,0.04231651684379435,0.08131313227612144
2,0.07082749496905408,0.05850812071650447,0.07868184387291356,0.07675549120422526
3,0.04839796868492893,0.06324897273316547,0.08725391993424578,0.08019030303083852
1,0.049761170907201425,0.04163755204911049,0.05518320997475731,0.05158569184122512
2,0.07081015330477693,0.04665919959666398,0.08812840561167481,0.11795367182875238
3,0.10373301053796842,0.047205188432184686,0.0655320153570394,0.08450084158066576
1,0.10976931057622775,0.052849102493814436,0.047964636554015616,0.07324965733430676
2,0.10321350263943035,0.0575700551917603,0.02816884573235527,0.10212317734940052
3,0.14315914046427172,0.04692176078320867,0.09316614401914496,0.08267214618252439
1,0.07670864146131491,0.049955827402925645,0.12534299943100172,0.07369104810403367
2,0.05903359177836433,0.06396164152777573,0.052219347070948455,0.11849868591279629
3,0.07282096141536874,0.06696352756159635,0.03630104226761017,0.06583384437290835
1,0.0376643043927844,0.015394955437227444,0.08420222261515392,0.04746845482262158
2,0.07095332969952703,0.05317819475880569,0.07795806015698475,0.07728123610988058
3,0.11878617233586171,0.06774997652235763,0.08558844632639509,0.10958398852732441
1,0.07696091925546267,0.05673522763022991,0.09834585151891334,0.06828932686711182
2,0.10551105789837165,0.056565163216561125,0.09423556213158923,0.13962262392534208
3,0.057235128882803535,0.04699871891635439,0.055567431590896714,0.08436481352778094
1,0.09148957419787057,0.02108443550022482,0.08506801563839869,0.0742782591753879
2,0.11197061814188763,0.04793410970715171,0.08060637278977778,0.07464848746347548
3,0.11005115795309736,0.04577125009848136,0.04434460792389297,0.06216089489925114
1,0.09405449673533989,0.03163366064213857,0.04301496015800267,0.11723372121484449
2,0.07183476372522493,0.051770892878206985,0.07463126386671678,0.04267318044477105
3,0.1327275053635874,0.037163156119929874,0.07332378673548026,0.08257502143708464
1,0.07336396543265221,0.07536846195325236,0.07606096661993926,0.07440858162716292
2,0.08078330959073296,0.04801563060810946,0.08268317139374218,0.0706838231962834
3,0.06142624936418177,0.07512202711569857,0.05069730866684978,0.07945023397995907
1,0.06771117149507354,0.05657945351013793,0.042583387543659416,0.13195442450140937
2,0.0694136078142221,0.05674890096206291,0.06592138170431161,0.0692436384400001
3,0.07438189182416592,0.03650940910644721,0.023144689693860965,0.08913683930809603
1,0.11672488680273119,0.05309801249505164,0.08725079997861578,0.07943516683604024
2,0.0957351213485529,0.10406287969015937,0.11561488287375168,0.11921532475768214
3,0.108632171937195,0.06032110024946143,0.11324962925092599,0.09873976608820223
1,0.153410997116311,0.06562223271442984,0.06350068545755777,0.0780174443048593
2,0.09220241939613853,0.07386710475735205,0.08166644824729458,0.07725296106397286
3,0.06026245459079295,0.03612152260018063,0.035811706817145635,0.1303594046009249
1,0.058689593886566825,0.05736919751176387,0.05240765468027647,0.039760181657851563
2,0.056369570054422835,0.04003594866233427,0.1009046249895598,0.1498717689202931
3,0.06302817053311086,0.054971170329663796,0.10186797283534585,0.11270034758173988
1,0.07268908838087207,0.05028783487533047,0.10330052635501653,0.06800781718091528
2,0.04951038143775937,0.053752444160977284,0.08442733591673136,0.05876578998356262
3,0.09078609281770758,0.08787698538530228,0.11978151629800693,0.10757939922749546
1,0.10878233858082317,0.032132377568900625,0.06739609175676504,0.1272830413634421
2,0.09110284137725372,0.03671782314424843,0.07551399938081672,0.04843580527649698
3,0.04620201001787034,0.06665018247024862,0.0748662519012415,0.04411270710739523
1,0.04479314838221155,0.07260589282041324,0.10020398752413204,0.08460979018250092
2,0.11890604770864316,0.06724764279964653,0.08615659218200603,0.08034522077538721
3,0.11385310372159627,0.08344238944320903,0.11124040777835023,0.10493033591025819
1,0.1496947940725038,0.03646829382259614,0.08478328467069433,0.05565148695354144
2,0.14888964921542228,0.027377103192851773,0.10264349318961677,0.1128961957053515
3,0.07871698252450242,0.03845856723928753,0.0416615495929066,0.06522019555743387
1,0.06351178283877164,0.06442442709874832,0.057928144282033425,0.15581548702128756
2,0.03825145600377854,0.10564118934965769,0.07733902961120545,0.1018822265558463
3,0.1336401262981718,0.0505541474565029,0.03182876351384399,0.04690431133157508
1,0.09669124045504468,0.06467231899226376,0.07490475576468739,0.08370819508531575
2,0.08303672644283694,0.06148608762146708,0.11386146009983933,0.048765548970942055
3,0.06851085921245738,0.08261649011368555,0.0378777682925147,0.12569881224819723
1,0.05982433311957948,0.05679369425036688,0.12167904819885557,0.10961373396520983
2,0.13584831221444796,0.06963387451023213,0.05253292689393035,0.1310571169925146
3,0.08333939423868673,0.036144925423969645,0.03459356310864995,0.08405603430390057
1,0.08797375534083554,0.028540922589506836,0.07100811793478068,0.12387903932133608
2,0.07250034217025747,0.07248806977028233,0.07689324902574571,0.047217968938280855
3,0.07968765482709443,0.07154563401294921,0.10480645858175366,0.12476280992747754
1,0.04968891554658217,0.0540888091235539,0.057987619521791114,0.06501307674055137
2,0.07777115723827623,0.05535248661741663,0.048216758794165336,0.09910433823496953
3,0.03713849172359298,0.054721301456105216,0.025653921531699035,0.1006459351448103
1,0.048678650958002306,0.0464525206323615,0.06095482315070966,0.1217132248882418
2,0.12282445667184072,0.027825228324584447,0.06383431597265808,0.11474260980809656
3,0.10056769777745896,0.06723359421725167,0.031788550518305314,0.10608665141274984
1,0.08663493047064193,0.017929409624485956,0.06008171068453555,0.11537038921198675
2,0.09979246651882201,0.06926055509853367,0.04829990194939479,0.08368117582873673
3,0.1054263116427875,0.023159845165443543,0.03509997710005628,0.03965259338257775
1,0.1002694476088386,0.057062185484818825,0.08547652144972143,0.06426970840918049
2,0.08065008942289072,0.027909333731352435,0.03560920215081327,0.10734988449195657
3,0.03445577028827216,0.05915313753184865,0.09035224692862362,0.13172238158820637
1,0.05161497749720584,0.07046119600695112,0.07445431543528576,0.03568023911466761
2,0.06286706158630753,0.052618799577567335,0.06878814028938027,0.10324194066611285
3,0.0962154225279348,0.05408708915889671,0.12117445457080772,0.08309815556076353
1,0.07744887516884874,0.034950223361335436,0.04973483536535406,0.06461229568875412
2,0.08139662848765851,0.058300281720160003,0.07321769686377193,0.045578541944696946
3,0.09723136294741075,0.049721609370281424,0.08777311614277676,0.10253959587553407
1,0.05111578117850158,0.04650821801375808,0.0702015684893398,0.042393991503849815
2,0.13177158126245092,0.01923583204386366,0.061795963133415344,0.0662847607885529
3,0.04419806434977594,0.027610380101819154,0.06964279965738879,0.09492926857705088
1,0.08364090139654298,0.04915988631309293,0.08554475787150874,0.08482356349088811
2,0.06346099293281182,0.0387365836803796,0.08994214308535207,0.10468065645032479
3,0.061720668118463336,0.06398212635016735,0.06427183974181762,0.0971059724544129
1,0.08715806144227901,0.04294646721876075,0.10073976948845598,0.09534402703049036
2,0.07444841625018479,0.04477746460755661,0.07475702695074861,0.0753354143107375
3,0.0742607987210459,0.05272666647673167,0.04571902863219032,0.10202574030950029
1,0.08649941909163932,0.04749286501147355,0.0859675948438016,0.05842975931568882
2,0.14348344846787692,0.06362867969314337,0.07418908973783651,0.05346476849404527
3,0.058264492167941544,0.039894188788607225,0.02987266666980659,0.051418862785282904
1,0.06023069098556129,0.051644110073152324,0.06071588671189647,0.06387467405445663
2,0.08404754944005005,0.05609196489152801,0.039644781783440636,0.06421267653030453
3,0.09009446857336785,0.048890724396516504,0.05025538580167574,0.06767220555827319
1,0.09089279383657899,0.04758623170231977,0.06436950157420487,0.16608067482004926
2,0.08167435170945381,0.06304577233435671,0.12303981087708368,0.04848319110062964
3,0.0579196738858159,0.05744939268350537,0.0831886298338154,0.08541927366724708
1,0.03941315037657649,0.0346715760931877,0.047384784119275956,0.04834441171772699
2,0.0527880495895845,0.0746760274709131,0.09978951583822744,0.04837942129577748
3,0.1171706922889966,0.019254915501279606,0.04910812007343817,0.1473183236788838
1,0.10169306731698169,0.06110872625265814,0.10616037889952608,0.10061508728513907
2,0.043737048366937564,0.03616413556409017,0.0855072568294019,0.09501504363422499
3,0.13194463137337356,0.05834114089708205,0.060484364068500954,0.10498980020538926
1,0.08486033348309202,0.04064850311730828,0.07726753703835994,0.10384734835136127
2,0.09941128696584443,0.06517920773153357,0.08990767779105745,0.05068697876638069
3,0.0626086317828503,0.0478926954811334,0.030231342083674805,0.09511943558282678
1,0.06811653374033128,0.059736561597825026,0.06562220160674127,0.10650782198035925
2,0.09478296417922141,0.03626093601725758,0.07116361785631926,0.11905266698303518
3,0.05645802691968036,0.05559570192103773,0.05360879165219215,0.12030810427302832
1,0.07469381252535578,0.06231696761521031,0.0754549767916058,0.08612851846857918
2,0.08721972848155769,0.07287414627991644,0.10462689309729296,0.0468615514605442
3,0.08390839144396398,0.0511620573328838,0.05250733802557697,0.11969034016804975
1,0.08206739201948757,0.0664679933733838,0.08419463412870022,0.11343065477923756
2,0.05835055129629152,0.05667806441299476,0.07963949739824092,0.09358258742282122
3,0.08073434942219808,0.07004874884997778,0.07740631796448762,0.07928551062705383
1,0.09685967497540272,0.0406570417997954,0.07942790549398868,0.06157131722460625
2,0.06428016052897495,0.029377664053571152,0.14458765942539864,0.0943891737192835
3,0.11170330636203497,0.060018952446336045,0.13624317001596187,0.11266503677809546
1,0.06754733881263535,0.05398195140472526,0.04834503656608842,0.04492619840802114
2,0.07850617295567315,0.06352018724226334,0.041496376091677334,0.08201087814301686
3,0.03273403331757221,0.044024079409446824,0.06125025641537496,0.09315953563921486
1,0.03844268990510186,0.01728455848578605,0.09505631273425778,0.044741326747792735
2,0.07110847701642808,0.041534554846074254,0.09586584274612472,0.09774846877471835
3,0.08895711228171713,0.053081260096412265,0.053191345736674625,0.11803262333652781
1,0.07623151579821477,0.06831437012492585,0.04874793207701972,0.056586512278398136
2,0.0722048874334477,0.08335132421901681,0.0846650410241611,0.072827343354493
3,0.10319045427710127,0.0753989262281505,0.0759130478832859,0.10012851792091072
1,0.04697705776025717,0.05028467518768409,0.05868031904213988,0.060422755320262686
2,0.1498582050788934,0.049659956813776475,0.06456671632017615,0.10098280849695737
3,0.05858056954246769,0.05139402436637791,0.0628436986760664,0.0827130749764977
1,0.10836105405598671,0.06824374019719037,0.07911263369121815,0.07064851957871375
2,0.12111047303942848,0.04647206040817468,0.08515165557361695,0.09550411032706882
3,0.05593867547298274,0.01762691282907495,0.06411643882761006,0.05742880521906803
1,0.04693145033203869,0.05208540154138876,0.08390246431057105,0.13763253331990138
2,0.12094035485114366,0.020203840720344233,0.04370080348598951,0.07165468390548177
3,0.07393029174778777,0.05574516379487163,0.07895029705785625,0.08240776495935509
1,0.07475141167496707,0.05700860018938201,0.06307441200765804,0.05792708165309197
2,0.0551993345930718,0.03927137908142578,0.0550610801659012,0.07779061867252482
3,0.07795281377810895,0.04301728982433756,0.09352139058843048,0.05734596754013696
1,0.06711393129860226,0.045124578294138046,0.08637804348757765,0.06534951667301077
2,0.08095357549573039,0.07057634708021743,0.0473848962195612,0.08508681489919313
3,0.06946276729978494,0.0334099259011672,0.061444202068722406,0.047983657709350515
1,0.09018049372295904,0.06600190182691804,0.09985842049148738,0.12360960701817555
2,0.10956920645643067,0.08856245766300969,0.036258084692055055,0.06547717392227125
3,0.0717325249802757,0.053392980291611034,0.07922726821444967,0.08378840985564795
1,0.08308296217441556,0.08396190784546012,0.045698070127418,0.04075776211753328
2,0.11548387709871277,0.05482252914683394,0.08722527030571973,0.07425738584302724
3,0.07144134302080787,0.05311907568166061,0.13558488469786667,0.1112096709335417
1,0.10671021672334148,0.020664287611444447,0.07876133809160553,0.07096178973195212
2,0.12035864406268393,0.03288752023863521,0.036941334985769764,0.09448778323391285
3,0.09481214451664488,0.029064812123467645,0.06712828427969819,0.05552740726285228
1,0.14364883467526757,0.06888378729129907,0.11864048045981199,0.06641095520195982
2,0.08069829849540523,0.04435537230715023,0.06923542992602921,0.03554409265531863
3,0.06990157193486247,0.09259225514101592,0.06266983845605792,0.07084025791658734
1,0.08396683699004434,0.022010806091577146,0.025823272635283383,0.0654684723216651
2,0.10005025506846876,0.06416399491835657,0.07611161896672873,0.07893845247946614
3,0.13336832730777937,0.04961219765670369,0.06369957705697714,0.06887445986572192
1,0.0656899194010787,0.041920439141074614,0.09858836548698408,0.05037979728286205
2,0.08044635637701365,0.06483147084006499,0.08519601983282728,0.1099436518210298
3,0.10664187416850564,0.06833422202069205,0.04969651332741627,0.04791778483403612
1,0.075702621565599,0.06954167166623958,0.06974571793544727,0.07444317784413582
2,0.06380552386451581,0.0337852998553904,0.07533070068077738,0.0784770673320478
3,0.09941339195627652,0.030213872618500275,0.06932267499087737,0.1143445107002389
1,0.03341010658449949,0.05043889966149162,0.07684872222830469,0.08687138732064678
2,0.08607636027287077,0.08509033366589631,0.07581016452856748,0.12330866058558138
3,0.11533331857298224,0.046924057994426636,0.08150202711818733,0.033073435170057695
1,0.0926161424277148,0.048491297751405926,0.048163819573977334,0.063024151686161
2,0.10791622453777666,0.06416096562125993,0.03620210940048139,0.08250114682683961
3,0.07703179150270625,0.06428294368811655,0.09625620844806912,0.05494026766703697
1,0.09687416843280443,0.03382420047102522,0.04982352793364729,0.035410650317504684
2,0.0971358141630487,0.04466283184999565,0.05934934598577602,0.05890722822190176
3,0.12348050646709074,0.03774976242697683,0.0951485645821766,0.09582029112274452
1,0.11121098178482447,0.03637290563969289,0.03183412127619982,0.1342696333608262
2,0.069310598501281,0.06095199754940908,0.063065191955851,0.10933011379550954
3,0.05899633369473499,0.06210829442230391,0.08939677106342231,0.05423022879564201
