step_index,object_friction,pre_approach_linear_velocity,grasp_linear_velocity,grasp_closing_velocity,grasp_stall_min_time,lift_linear_velocity,transport_linear_velocity,placing_linear_velocity,release_opening_velocity,retract_linear_velocity
3,1.921139993986025,0.14890773628337503,0.05418893075706303,0.08648830574567512,0.5160617290022241,0.12663630237822723,0.09182342570138688,0.04336575436982771,0.04308904274638123,0.11338623423105038
1,1.9069505853171478,0.11408273174936809,0.049454639197316436,0.11965943261594103,0.3842947265564427,0.09950141479044171,0.07695344444506823,0.06005447214500612,0.07119152745126642,0.06762597057952134
2,1.6383637205654413,0.17702839112543817,0.05737959923380459,0.1435665323118876,0.4180250119970614,0.1054278377584867,0.06469624383653666,0.03461784121715807,0.04488602218637715,0.037186175704299586
3,1.432725147703987,0.08972331665605776,0.016832476635729864,0.11100002935053604,0.6310006801949551,0.09055136103807687,0.08954639888710346,0.06101142631616771,0.07061336988767095,0.05254266956168835
1,1.0106166301904869,0.07560019120039133,0.01743066711298911,0.04995233153192547,0.5491917239527732,0.14313507694884164,0.07800274940118875,0.015040404436784775,0.05798976881604974,0.12327634538497605
2,1.5500963469157225,0.10276865277034317,0.1046598883497682,0.09007470830646083,0.47736939059638295,0.1234465559942687,0.11501458692723482,0.04436488095546447,0.1084042916748264,0.07899438573700905
3,0.7000890467404849,0.14136817637820995,0.10016993142252853,0.10855629042885546,0.4438521343876982,0.17581167438106315,0.1019047223066262,0.020731371066644532,0.08824184884811295,0.054425388981944975
1,1.7131781912233741,0.11798838063539768,0.03834840810727846,0.03894966797057158,0.38929684716620544,0.06113137624546823,0.07542435270192184,0.033163792534707595,0.0717289279433278,0.0452821388228801
2,1.5797318478368374,0.13494851925167184,0.01878019458334417,0.08981061561327142,0.4045686900265584,0.15287634563616853,0.072458736990629,0.06254161078691292,0.06934821636604056,0.1237693746048046
3,0.8575487972013546,0.09145941424450933,0.04336617815397649,0.11719741767256876,0.38117535418355614,0.08664130457012598,0.09731580647542429,0.04417809083720179,0.09513670976078467,0.09329171292939453
1,1.2390850389125154,0.1270649654320519,0.053817992632093414,0.11698891280874812,0.3775642090173825,0.11803921079598388,0.048162717361826,0.04383770449955131,0.11525931616375384,0.06472317571466266
2,0.5483869981026419,0.14602954744586322,0.11494711939749173,0.11302142731810176,0.39403016021827697,0.16169867715653927,0.07745301587824405,0.06165209544145986,0.07644653234351446,0.05848566958779473
3,0.4806338053606345,0.09431233802081601,0.05006231135843053,0.1112177486388797,0.17423649055477386,0.058526743456695965,0.06408248777672598,0.045147760005035405,0.06301292158191801,0.13633410453767303
1,0.3856408676474673,0.12103285496831179,0.040565416088093914,0.16388417640969005,0.5608409595870225,0.08286501464231542,0.09176766481770117,0.06121548646783954,0.044067581317981386,0.0887955525798339
2,0.5890397944387973,0.14722085616897992,0.08655422402831062,0.07306246515051885,0.38272043090986474,0.09615365443827516,0.063445120126353,0.051762586029891935,0.07870539224938125,0.12376059796493494
3,1.1950738583684857,0.184513783008183,0.0177119261026401,0.10767614071839167,0.5705857212546527,0.16583634775918749,0.054052460989480154,0.06991661694264455,0.04066489609078399,0.0842372265281998
1,1.034041328469811,0.1537004650701037,0.04153447187116523,0.10278094302919422,0.319437557761042,0.12113715927007687,0.08043150215276995,0.04645796142114496,0.062342507875884114,0.04977709772725966
2,0.8739285137127205,0.16525011133793038,0.12826751614941673,0.13598334746457205,0.2679052178372306,0.1115104749450945,0.036870795911617966,0.038898977008397576,0.06280393874024644,0.08081536102678334
3,2.1340730561943593,0.15237549454394633,0.025894810919244633,0.07925566442166991,0.5056914156270388,0.10811543591441464,0.09052755072357613,0.05335762302151054,0.07602842458571474,0.10431683257062285
1,0.27668351152643744,0.12737531130606622,0.09095658378476362,0.10773422677490621,0.23563134732281657,0.1421882255519308,0.04713078110934133,0.05609229872671171,0.08631102277135305,0.11493793429039166
2,1.0093952810025026,0.08789614962158662,0.0849071617330815,0.09973075015316678,0.3661105667405482,0.11179583439649146,0.0683964391829163,0.059763444697916744,0.06131619138037663,0.09867823563538122
3,1.138702289080595,0.09604404671423382,0.029965536305095176,0.10004807424417132,0.5469352988256908,0.12418338663473201,0.10314684239479373,0.04076306723320884,0.08177907164387455,0.07286768524842276
1,1.5507228728462652,0.13180266137022534,0.06070660936376124,0.10950388762241858,0.403701244268563,0.1803159550430791,0.06142431776086618,0.06577916058025127,0.04421325871768183,0.07416222066937504
2,1.7397404294351921,0.09053511150361501,0.0768891175807467,0.0886640265746865,0.3823587942406527,0.111307400344492,0.08004561889972116,0.0811502438800672,0.06658744832703058,0.11538792235351479
3,1.5509809511428405,0.12317271783336987,0.05960420408594494,0.12085146119805709,0.35158708457567156,0.12428964184896067,0.10100099690991943,0.04778535183620212,0.04829489020396423,0.10491298198539394
1,0.8672123349333137,0.09931987687740682,0.050462330541399314,0.09915314283676853,0.4011914384423188,0.16553562573026714,0.08752439303063829,0.04757006212232839,0.0288435739356594,0.06560604062199608
2,1.2105301225654184,0.11768838751348282,0.03885774783732301,0.08513736597143239,0.44007583432241565,0.12111701289069401,0.09337235831468159,0.06284908233848162,0.06666912810204839,0.0909232846340273
3,1.8907317997252369,0.14123427616720538,0.06399904412994346,0.06581819307726539,0.2971999835955705,0.12636344326778504,0.10989677836487355,0.04897726064922326,0.06713590282820271,0.07127491523388152
1,2.3150367061638466,0.0970541461697369,0.07091530553250891,0.11575441326578773,0.4421165809976322,0.09105875182628767,0.10658559641888601,0.058626032255327615,0.03076902407695179,0.08228760283204238
2,1.0096141152766904,0.16516447448231936,0.05480688019962151,0.08071533630802948,0.5838987252887344,0.156230208050435,0.060334099848470255,0.03702901907423237,0.10284463899545229,0.056926263316300484
3,1.7152917968632369,0.14821254496107483,0.05128360138554844,0.13775546986457626,0.29005571547836884,0.13256354835694736,0.09108260292786058,0.06479791632486753,0.08301069323520775,0.10308010413231085
1,1.893833744793992,0.16177025354260313,0.07644591295934655,0.0656900898962654,0.540445912381445,0.1671336177185076,0.06796709490801302,0.028613216049168798,0.09070375081413395,0.07932945130732719
2,0.736430822111054,0.09770265946984505,0.049946220302558825,0.090952361171851,0.36466973772324435,0.14193174519305174,0.07931748196049235,0.04427743042590147,0.06022684631946153,0.05266850164179947
3,1.1474001869429866,0.13997969925582568,0.04197263468772068,0.12997407584539117,0.337786344675311,0.10004974433161307,0.06940246140839515,0.015567328273271952,0.05952905475910756,0.049794746596305714
1,0.6186233345646818,0.11841615720952516,0.0504244962772641,0.11509684264443887,0.272019313763187,0.16761221049283845,0.058869892601452235,0.06041084094230959,0.07132123962442781,0.08519172823212155
2,0.7882301236162366,0.12652503633212855,0.023571254919862353,0.04611703780371619,0.5182163919167264,0.16630867051797807,0.09648882543062158,0.0826308269642301,0.09010689913406383,0.08288608938417388
3,1.8202275312586669,0.10484085640917645,0.06989949043279015,0.12537210254139705,0.48984068855041024,0.11169207982368151,0.11142611795827452,0.05378015305139861,0.041159365159194064,0.08124405681668233
1,1.145772519128299,0.07084399112205894,0.04529893769852083,0.12206761797225613,0.5183530833064202,0.16766134760308363,0.09668196622115677,0.05564245111390715,0.08309800751801519,0.0607309318400691
2,1.0637671776302162,0.08059653102152092,0.016945667861258312,0.06994887086997176,0.4415584937779897,0.0959487303432782,0.0851430443886815,0.07167393686715212,0.07320329419203228,0.08293966077799014
3,1.0016639248623922,0.13082212450621836,0.0179049039713237,0.08979397739059562,0.45017847605568406,0.12468665192637451,0.09429852724050804,0.06193934815608262,0.07705186599611348,0.08649236043894268
1,0.6553638830044798,0.09550661991757942,0.02302202006696655,0.10630432003946283,0.39041473693221324,0.14231325574506104,0.07637049831044349,0.06722827700701946,0.08852014220856327,0.059383415976032555
2,1.4238041199453706,0.11393744395623848,0.014709540547170781,0.11591245606243405,0.4155608683920653,0.08589415534952438,0.04531404402277587,0.0666567907719713,0.08081019362529976,0.06172013787077872
3,0.69164851699867,0.12047856495588231,0.05528868745944987,0.0902101073842902,0.17898581535682806,0.12483380384829762,0.05702209790908186,0.04366948450309169,0.07694225477070743,0.08439904299128782
1,1.4386514917459174,0.10311123237389697,0.014646803581566802,0.12647682291297863,0.5218870088385863,0.15848323820991767,0.055687021899324465,0.03854063677907876,0.11672511772763614,0.08399214442198755
2,0.7953553899159161,0.14708519682663934,0.02294433577817467,0.045889797192329176,0.5200498308839377,0.16983848318925587,0.09526931140741471,0.04227758584070787,0.09069352634920236,0.061861572797127035
3,0.6464091173480982,0.0615730940614016,0.059296901686279074,0.12602771602577406,0.31759394572434385,0.15312182614450107,0.05190080828448666,0.04064452209494701,0.08635004333209952,0.072418855823835
1,2.2555308021933254,0.11323117065247489,0.03875990293049613,0.08303743822563348,0.33452023538440073,0.07855799506746974,0.07846987862666478,0.04545495665893309,0.08097156364676557,0.07176481571321111
2,1.5612419177345929,0.09737704914020219,0.05106423094536399,0.14739457431527891,0.2661853933235855,0.13728323435577897,0.07318280106283873,0.06335351898948649,0.06605320289045402,0.06036053432109102
3,1.3522217540299892,0.1268904201166305,0.03804382165289303,0.09170207506924258,0.4709941613905116,0.14200112636248535,0.14095981669011035,0.057459141541401144,0.07656111208829293,0.0627236525309368
1,0.6612862201116664,0.14363346227244483,0.0923826350745893,0.06363362634169023,0.39837622108119286,0.15754042722318545,0.09453733421673575,0.03561964144121173,0.06309916570850335,0.08501976548939846
2,1.582820929975446,0.06463189541051803,0.04758523435755196,0.10244485485582407,0.4371091572356251,0.14074775299751827,0.09616199327919717,0.05145129990576692,0.10234213288154209,0.04956636963586433
3,0.7982898326609255,0.11829371162825127,0.012939599497203948,0.12080217395719607,0.4127499974609481,0.15631246702842347,0.09813923218101839,0.028349901578043138,0.06413422916004052,0.0628695166588868
1,0.5209867014337259,0.1384689232572966,0.0681302160140388,0.08948408008003578,0.5298726264043747,0.08870270080214926,0.06298253241457252,0.036130873317453426,0.10047370726297375,0.10641771782313947
2,1.650712294739351,0.15512192963325777,0.06595685565286545,0.12712249036955167,0.26507433077818315,0.14153970525036563,0.08235856776408187,0.0620277686980248,0.07981093123378698,0.10382163538954675
3,1.6743986254613896,0.0802515473131902,0.025992835980359247,0.14063944214896817,0.3858545401087974,0.07822944010763022,0.08662098086476809,0.028401498639332737,0.12126210590829292,0.08899524634276654
1,1.577030007881242,0.13778398597872082,0.035955544383353515,0.11130814172934225,0.44485231870032943,0.08420830865353826,0.05438377660929134,0.0482813295276153,0.07990157000599026,0.05407719488156297
2,1.882603316527294,0.09293476389646933,0.05441049238014253,0.08917556572418393,0.38261041637569804,0.09895836508015013,0.05437429993337277,0.036950054408321414,0.08328229426550042,0.05184567475551561
3,1.6198416887639537,0.13442844643745985,0.04544542280947785,0.12616169098138796,0.3275143216095879,0.054308223225125574,0.08733895717217362,0.041484333159165186,0.03761295408234162,0.12742354285527638
1,1.5480652886077482,0.09061349233897315,0.031203440390081206,0.09422319757979233,0.2710980184170594,0.20525477258237607,0.07439490682991834,0.06454189805508805,0.1318880958867669,0.07254600231720618
2,1.4574538943165267,0.1258992383998166,0.03964307393850548,0.12275120151715134,0.3309078946917339,0.17620482890095301,0.09248650627087363,0.050027582688742314,0.0710438329134559,0.11355109593872202
3,1.946760934697806,0.09669115861291012,0.07801754239789171,0.08889092408190433,0.41924959803208917,0.12483874618205572,0.09818648406634536,0.061029093916527416,0.07785418610864833,0.04586767666310596
1,1.417125886189371,0.1447023653615838,0.09385352271112483,0.05460004503524409,0.25358153135633704,0.12519537663583344,0.06380645293318617,0.04826132191845317,0.02999062892599809,0.06810362645986578
2,1.7087602156390094,0.09171532352928444,0.12141913957975364,0.12296471408226556,0.3559234479439051,0.07557483171873777,0.07541221233247462,0.05340126489933584,0.09289456823710557,0.03476035624264541
3,0.6241468868380795,0.14372278858799054,0.06235496827808876,0.17437631437343515,0.3365599018031744,0.12334837478802095,0.13360110729641045,0.06594289868417445,0.11247260513128804,0.07152819207657647
1,0.9303155567937766,0.11293967500374825,0.05359918263119717,0.12430927063402156,0.3321589252476401,0.11811460163355245,0.11964537541445723,0.03381981689949318,0.08194723225706126,0.0796920016869259
2,1.5521795574732005,0.11701040692127276,0.08652339074348056,0.10598210710135679,0.29157064586923503,0.15340005937320517,0.06636058826738862,0.044855734157950425,0.06475070135219381,0.0752501328895665
3,1.2643609310207062,0.14240662525961648,0.06771332899103262,0.13213962696177173,0.2907323383642252,0.22026818210451815,0.07828620465644553,0.09282543776697194,0.10269083487664957,0.0625120304190599
1,1.4946152263971937,0.12495611334674987,0.05602227536208361,0.08329878807460922,0.38658330724875994,0.17016787775839365,0.07468071340068777,0.025952396869183308,0.13658150158332705,0.042729061934759546
2,0.9551457698915428,0.09685584654306159,0.03139841302389004,0.1119021596409831,0.40875421599099176,0.10292353835918984,0.0784523236108372,0.052873678709912456,0.024902188277323753,0.08783659899514863
3,1.8576660129910343,0.13292732857778217,0.021667257704677964,0.11246618517307884,0.21275381340770969,0.13681501915661115,0.11291399173845049,0.03707475243880387,0.08720715709794198,0.05329771229852241
1,0.738766925497343,0.12640999115809012,0.059358039841088964,0.082087942959883,0.41401149426888106,0.12910372084505467,0.09229626651394005,0.04578329095107228,0.04231651684379435,0.08131313227612144
2,0.3965911947812334,0.113376805781598,0.056189597711960804,0.07841264037547886,0.42805765871541807,0.1515637559800099,0.07082749496905408,0.05850812071650447,0.07868184387291356,0.07675549120422526
3,1.273874921727299,0.16773777803750015,0.03064113094699401,0.14981015111451015,0.49414594245212146,0.13594609588277284,0.04839796868492893,0.06324897273316547,0.08725391993424578,0.08019030303083852
1,1.5674316097711944,0.08776229984865172,0.09268299972524967,0.11111495326619401,0.38355406673961706,0.06579588251308305,0.049761170907201425,0.04163755204911049,0.05518320997475731,0.05158569184122512
2,0.2371355511619455,0.11177161429132793,0.07243298294774617,0.08806218409875685,0.449555173580621,0.10115324458797167,0.07081015330477693,0.04665919959666398,0.08812840561167481,0.11795367182875238
3,1.3871117948186673,0.11749175689669734,0.02021658231930335,0.19079013785508508,0.46246094089635753,0.14113836913469963,0.10373301053796842,0.047205188432184686,0.0655320153570394,0.08450084158066576
1,0.8202544328425163,0.10826923695870475,0.025741968741896375,0.09610655464235529,0.30402501973441276,0.15410804246928975,0.10976931057622775,0.052849102493814436,0.047964636554015616,0.07324965733430676
2,0.9005444578425618,0.08352051190632029,0.05490600710338003,0.11275615774741093,0.24782381366401673,0.058756593890360184,0.10321350263943035,0.0575700551917603,0.02816884573235527,0.10212317734940052
3,1.0938293959092593,0.14469663162815383,0.04569252822880704,0.05007414325520012,0.3283432038674907,0.06491636460895053,0.14315914046427172,0.04692176078320867,0.09316614401914496,0.08267214618252439
1,1.4393410399038757,0.1543455449334289,0.0640432344092978,0.12156264922676693,0.4499009221031875,0.158437856623383,0.07670864146131491,0.049955827402925645,0.12534299943100172,0.07369104810403367
2,1.8656519324988892,0.07984520827039666,0.06366021768164243,0.06304645651974142,0.5941244361358643,0.12867686922067145,0.05903359177836433,0.06396164152777573,0.052219347070948455,0.11849868591279629
3,0.7162966397852302,0.12575710246255592,0.1091870778657035,0.11588791995974386,0.3710100175291043,0.0996231708637329,0.07282096141536874,0.06696352756159635,0.03630104226761017,0.06583384437290835
1,0.9968516279679406,0.12209373621057719,0.05038143600439091,0.12107070157363634,0.393543619415776,0.0918493480174854,0.0376643043927844,0.015394955437227444,0.08420222261515392,0.04746845482262158
2,1.6621425531845502,0.14101936812354857,0.07252775423403701,0.08655834329800097,0.29130344620392357,0.08380942482815068,0.07095332969952703,0.05317819475880569,0.07795806015698475,0.07728123610988058
3,1.0484788872684379,0.11792869788035944,0.04131051290990749,0.19181452569847773,0.5693919896165949,0.16187341558485607,0.11878617233586171,0.06774997652235763,0.08558844632639509,0.10958398852732441
1,1.259986944683225,0.15454574177616795,0.015936173991283987,0.15871830826098365,0.3630555566144144,0.1150510412119751,0.07696091925546267,0.05673522763022991,0.09834585151891334,0.06828932686711182
2,2.428099026533948,0.10863148646167778,0.04062131616403681,0.08060953143639192,0.374878791202904,0.19577031757569438,0.10551105789837165,0.056565163216561125,0.09423556213158923,0.13962262392534208
3,1.185532953128477,0.1457923596410782,0.125011298171699,0.10267930155529967,0.23946560012825815,0.07838715841764671,0.057235128882803535,0.04699871891635439,0.055567431590896714,0.08436481352778094
1,2.104052989830315,0.10304387408675984,0.08637062826154943,0.10223287946965254,0.4540266638215025,0.09612020432847844,0.09148957419787057,0.02108443550022482,0.08506801563839869,0.0742782591753879
2,1.3645345002423281,0.1351809112061731,0.016550078496259432,0.06247196776138085,0.37012265773532826,0.1639619067393586,0.11197061814188763,0.04793410970715171,0.08060637278977778,0.07464848746347548
3,1.2538425873441768,0.15277915213200108,0.036686552025106074,0.11380503917067447,0.44572265194162597,0.15798024956698759,0.11005115795309736,0.04577125009848136,0.04434460792389297,0.06216089489925114
1,1.1707131418264567,0.0776110700189043,0.039868717286121694,0.09496982150516163,0.4124969283732822,0.05657639010149429,0.09405449673533989,0.03163366064213857,0.04301496015800267,0.11723372121484449
2,1.1648307592750307,0.06080785945912483,0.02162655612111493,0.07608415770741457,0.3592763810946274,0.15587055863767355,0.07183476372522493,0.051770892878206985,0.07463126386671678,0.04267318044477105
3,1.4450255587044603,0.11067196617567193,0.03492687181898356,0.155930313894012,0.27443637654398667,0.09363531097320157,0.1327275053635874,0.037163156119929874,0.07332378673548026,0.08257502143708464
1,0.34571180655581,0.0983464121642495,0.030015186922107834,0.14558458039502667,0.44052523286821127,0.09637171932908645,0.07336396543265221,0.07536846195325236,0.07606096661993926,0.07440858162716292
2,1.718917468240129,0.13085997697300508,0.03308671261426019,0.06243296323920472,0.2363318504477765,0.11713091880117746,0.08078330959073296,0.04801563060810946,0.08268317139374218,0.0706838231962834
3,0.31339689494449496,0.11973456249515534,0.06991295501965229,0.11875628473116982,0.4962465019793468,0.15314497513673792,0.06142624936418177,0.07512202711569857,0.05069730866684978,0.07945023397995907
1,0.8064724799072868,0.15574963076394766,0.10621896102838216,0.10888824369023684,0.2606255517673711,0.15751205459794396,0.06771117149507354,0.05657945351013793,0.042583387543659416,0.13195442450140937
2,1.6017398733067532,0.10440680617440562,0.03765582523627128,0.06682925581405633,0.4102636968715358,0.16622795991986838,0.0694136078142221,0.05674890096206291,0.06592138170431161,0.0692436384400001
3,0.5162673289928126,0.15594937879465273,0.012454840751347451,0.14690138403398317,0.44501053746826114,0.14240397377614908,0.07438189182416592,0.03650940910644721,0.023144689693860965,0.08913683930809603
1,1.0509789703602204,0.16744462270436677,0.01883826824636299,0.15412452699308324,0.3171799184365167,0.14268382520874673,0.11672488680273119,0.05309801249505164,0.08725079997861578,0.07943516683604024
2,1.390274423024686,0.09485010139495341,0.027801915723571113,0.1345786772566866,0.24532061224641658,0.19806415105153707,0.0957351213485529,0.10406287969015937,0.11561488287375168,0.11921532475768214
3,1.4582599616508733,0.10516413431655516,0.03585399275479887,0.04408940569438395,0.33880684218289153,0.08689334580339914,0.108632171937195,0.06032110024946143,0.11324962925092599,0.09873976608820223
1,1.654854354871926,0.10733986751655261,0.0716595539181426,0.10758756626151077,0.3777544710860338,0.1273543731264897,0.153410997116311,0.06562223271442984,0.06350068545755777,0.0780174443048593
2,1.0938802949550888,0.16144957695874784,0.029514979711411538,0.10638691214542795,0.4617501114980869,0.12187260874075344,0.09220241939613853,0.07386710475735205,0.08166644824729458,0.07725296106397286
3,0.7286513141511444,0.11926121743530817,0.03581315520551365,0.10009360804491348,0.3210918307052635,0.09549295090880797,0.06026245459079295,0.03612152260018063,0.035811706817145635,0.1303594046009249
1,0.9106629688042163,0.12002411565463118,0.04216336566925377,0.10562580912252846,0.48200588103065495,0.1687409997244464,0.058689593886566825,0.05736919751176387,0.05240765468027647,0.039760181657851563
2,0.5287425417991664,0.100931912831652,0.0445988949341197,0.10383051454968674,0.3827591179273255,0.11680041589947801,0.056369570054422835,0.04003594866233427,0.1009046249895598,0.1498717689202931
3,0.672472843980872,0.09382316221321041,0.0403909713003653,0.09648145714889798,0.32740843467659553,0.15950683590942474,0.06302817053311086,0.054971170329663796,0.10186797283534585,0.11270034758173988
1,1.6226749222683934,0.0719652041015968,0.10734003128188793,0.038898756343948244,0.6446395387304479,0.1535979865804596,0.07268908838087207,0.05028783487533047,0.10330052635501653,0.06800781718091528
2,1.2568671534847058,0.10450024306315041,0.049048989966117146,0.11302093967331381,0.4907269447806269,0.1006454835013106,0.04951038143775937,0.053752444160977284,0.08442733591673136,0.05876578998356262
3,1.251186200407375,0.11907335379785555,0.09209142857936782,0.11319400772729495,0.26568044622643666,0.12656005897630196,0.09078609281770758,0.08787698538530228,0.11978151629800693,0.10757939922749546
1,0.6714616595899373,0.12119440275765453,0.06008475827313816,0.17745960973573405,0.5296769569151603,0.1643625971382803,0.10878233858082317,0.032132377568900625,0.06739609175676504,0.1272830413634421
2,1.3305478284800794,0.07742710777227592,0.11403694591504997,0.10489255610410159,0.45641907222472167,0.07081392213053672,0.09110284137725372,0.03671782314424843,0.07551399938081672,0.04843580527649698
3,0.9624966769795152,0.08824586088768452,0.10212443901954213,0.07503247502068658,0.2814053444635375,0.1461743506768961,0.04620201001787034,0.06665018247024862,0.0748662519012415,0.04411270710739523
1,1.7931453460640672,0.1353973830568843,0.0445567471459372,0.07337084871008595,0.5675853691086026,0.13239346511994632,0.04479314838221155,0.07260589282041324,0.10020398752413204,0.08460979018250092
2,1.5207661393307221,0.08179128343220615,0.03605636226070555,0.08908331424665855,0.28472675884931214,0.12068609542907426,0.11890604770864316,0.06724764279964653,0.08615659218200603,0.08034522077538721
3,1.2612819376553945,0.13957452286130123,0.029029464603075737,0.12393689307872349,0.3532198639971487,0.12359009433157393,0.11385310372159627,0.08344238944320903,0.11124040777835023,0.10493033591025819
1,1.775385568585784,0.11155904143479514,0.020368249544986033,0.06582637479912201,0.34205321553069934,0.14533335254654509,0.1496947940725038,0.03646829382259614,0.08478328467069433,0.05565148695354144
2,1.1707701394914753,0.10628901323056739,0.08633953517228915,0.12680822566437008,0.5851032352666928,0.07817377751952123,0.14888964921542228,0.027377103192851773,0.10264349318961677,0.1128961957053515
3,1.2164168004435727,0.07744580534978812,0.07501557483655005,0.079909580137599,0.638163937788512,0.12585997531519658,0.07871698252450242,0.03845856723928753,0.0416615495929066,0.06522019555743387
1,1.1134764879511272,0.14231725366897754,0.011743667596594433,0.129564815988414,0.4546837768104028,0.15858583676189328,0.06351178283877164,0.06442442709874832,0.057928144282033425,0.15581548702128756
2,1.2703680905642893,0.08028546779218416,0.033021895404706375,0.12677419458822245,0.4365870682436492,0.14034578702020634,0.03825145600377854,0.10564118934965769,0.07733902961120545,0.1018822265558463
3,1.384916945344465,0.13209263695164963,0.061233567779455475,0.08553589760868684,0.3239446465754604,0.17702586575503176,0.1336401262981718,0.0505541474565029,0.03182876351384399,0.04690431133157508
1,0.6221491667640062,0.08908078572792451,0.028449146300671756,0.09989841576565842,0.3451396911976181,0.14300916751669754,0.09669124045504468,0.06467231899226376,0.07490475576468739,0.08370819508531575
2,1.2249972052818288,0.1322857757097948,0.04610648188718103,0.11612492472771296,0.33016090287753463,0.11655211935174262,0.08303672644283694,0.06148608762146708,0.11386146009983933,0.048765548970942055
3,1.4254418673290474,0.1340052837600097,0.055116408847975445,0.15357820694072488,0.3239981416148795,0.12315108085708223,0.06851085921245738,0.08261649011368555,0.0378777682925147,0.12569881224819723
1,1.5004535495441462,0.14717089021010743,0.03648827880799837,0.10117813416623568,0.294273929339605,0.09764594514659777,0.05982433311957948,0.05679369425036688,0.12167904819885557,0.10961373396520983
2,1.2807292906296803,0.11615585497936498,0.08598545201934263,0.12971103019374938,0.5831990384336385,0.06640199366420177,0.13584831221444796,0.06963387451023213,0.05253292689393035,0.1310571169925146
3,0.9242313617017233,0.15669433635205504,0.03455559719877288,0.09981766623700428,0.5312821787091357,0.10975137195578184,0.08333939423868673,0.036144925423969645,0.03459356310864995,0.08405603430390057
1,1.8004329309602232,0.06377451768887091,0.043408704793094235,0.09497571842309022,0.3758660421262313,0.17255979670124288,0.08797375534083554,0.028540922589506836,0.07100811793478068,0.12387903932133608
2,0.7716719409893956,0.19771843157197064,0.030906226835450436,0.06077561613246292,0.40198849999654673,0.12497012487620535,0.07250034217025747,0.07248806977028233,0.07689324902574571,0.047217968938280855
3,1.9375219774531973,0.07499194021871874,0.0233480957942078,0.119641183238575,0.4587459325385821,0.1265751313049667,0.07968765482709443,0.07154563401294921,0.10480645858175366,0.12476280992747754
1,0.9649446099405632,0.12391913636029225,0.08366037095624337,0.08360290971844253,0.37755772595294657,0.14496714546683634,0.04968891554658217,0.0540888091235539,0.057987619521791114,0.06501307674055137
2,1.5222435515548278,0.14187637108645051,0.024059201663980973,0.08743348530625288,0.3192175486042762,0.1328369785954117,0.07777115723827623,0.05535248661741663,0.048216758794165336,0.09910433823496953
3,0.7046643825208179,0.13529723292570234,0.11871502334673739,0.07888597683143596,0.28537787497591416,0.07777930649707093,0.03713849172359298,0.054721301456105216,0.025653921531699035,0.1006459351448103
1,2.3813389775312865,0.12486546980695529,0.018393200033926797,0.10566375826261593,0.35431881366471063,0.12914859038186496,0.048678650958002306,0.0464525206323615,0.06095482315070966,0.1217132248882418
2,1.3698906036397442,0.10001930136346515,0.06614547255412198,0.11364179013658254,0.1820195993598005,0.11709790074639724,0.12282445667184072,0.027825228324584447,0.06383431597265808,0.11474260980809656
3,2.219349322880671,0.09447254017590277,0.05401313121971827,0.1022778274406565,0.29877223925250085,0.10970720217525551,0.10056769777745896,0.06723359421725167,0.031788550518305314,0.10608665141274984
1,1.5922291790392846,0.1373231754869747,0.07549642663380446,0.12930266859499787,0.23207384872045905,0.15091615801541425,0.08663493047064193,0.017929409624485956,0.06008171068453555,0.11537038921198675
2,1.0448158946074355,0.15534710384528588,0.013773121775497648,0.13793145095340772,0.2397753265750366,0.10037703010667566,0.09979246651882201,0.06926055509853367,0.04829990194939479,0.08368117582873673
3,0.9126678000607402,0.09469276692967105,0.061206825343369756,0.1408613087175224,0.2827730187223215,0.1503053553793938,0.1054263116427875,0.023159845165443543,0.03509997710005628,0.03965259338257775
1,1.072099848974399,0.10183243456556468,0.0395499856839385,0.11822512742775966,0.4155418365579333,0.13617268723770404,0.1002694476088386,0.057062185484818825,0.08547652144972143,0.06426970840918049
2,0.7809457073911019,0.1349760250405249,0.125273623526171,0.08219902523934577,0.17721921574330454,0.16249885774102912,0.08065008942289072,0.027909333731352435,0.03560920215081327,0.10734988449195657
3,2.1066290532474885,0.15742598651936382,0.06883893738776053,0.12945660985691892,0.3351819586242276,0.08518979461854714,0.03445577028827216,0.05915313753184865,0.09035224692862362,0.13172238158820637
1,1.063239770199346,0.11251997102412972,0.060997951593365726,0.09375111937552182,0.36168203757071515,0.14894817297784796,0.05161497749720584,0.07046119600695112,0.07445431543528576,0.03568023911466761
2,0.8484780580475164,0.07471755042629696,0.053163039785521546,0.14408068764400667,0.3587297429679901,0.10701650076035928,0.06286706158630753,0.052618799577567335,0.06878814028938027,0.10324194066611285
3,0.26085872009611144,0.12197081314165796,0.02565121694452522,0.10847258919224148,0.4172784672474241,0.14063565782903273,0.0962154225279348,0.05408708915889671,0.12117445457080772,0.08309815556076353
1,2.314521105654003,0.07888885060830643,0.05039912915182811,0.1561652633925544,0.6112672411428848,0.14695710340604826,0.07744887516884874,0.034950223361335436,0.04973483536535406,0.06461229568875412
2,1.5651391173283322,0.10144713379632588,0.07524748618965461,0.16639242657986852,0.4480538614075668,0.0913106902043364,0.08139662848765851,0.058300281720160003,0.07321769686377193,0.045578541944696946
3,1.425930469127599,0.1282624788849882,0.014040837750375564,0.09499156700115409,0.43366253482183686,0.14613283048622058,0.09723136294741075,0.049721609370281424,0.08777311614277676,0.10253959587553407
