step_index,object_friction,pre_approach_linear_velocity,grasp_linear_velocity,grasp_closing_velocity,grasp_stall_min_time,lift_linear_velocity
3,1.6263006549248906,0.09226913116882458,0.049892690884958506,0.0690691163485625,0.4309237973139517,0.1070224266241431
1,1.1796089951834996,0.15966778351355598,0.01827785944228406,0.11796072243523414,0.3772121804049888,0.06754186875210191
2,1.1924342811784,0.09352393233996517,0.03785716562234147,0.07137588912588766,0.2737536335597208,0.13494350839423103
3,0.7168833676438576,0.0693099988243414,0.03244162514335946,0.11412881198291662,0.42952601324070905,0.15781746878881722
1,1.3097694507648698,0.1181686542702435,0.04324684742578954,0.09087435097579281,0.38743545190776063,0.07637636301010181
2,0.84785955126322,0.06765258811869078,0.04396282896776747,0.09679505663561587,0.44293247280503284,0.08616214536319036
3,1.7023236268538045,0.09634981375636245,0.057485613949630594,0.10423402901699606,0.36898385293996855,0.16785711193589364
1,0.6656212953707918,0.11003010973087246,0.014612981473991978,0.0932961072782309,0.3517035299607419,0.10998369035990342
2,1.1557184936766856,0.1057552772053183,0.0664321354659598,0.12160346124066734,0.5507339525204757,0.14901938752099775
3,1.9478700515834018,0.08703547962991269,0.03008309153857793,0.11432133707040931,0.4491677882406882,0.18374901555956208
1,1.583340011414356,0.06983092579939565,0.019333295722934105,0.05933842162162524,0.20578517614331193,0.1294293606939429
2,1.2315302687203713,0.10767500231314787,0.03300512977039165,0.11778051005815797,0.4364399050633615,0.11567016832831006
3,1.3950703911703122,0.1321300758590771,0.04773891543855165,0.11890494326199204,0.35590481204794644,0.10665283731086564
1,1.673953662467256,0.06970475964910629,0.04701190510155024,0.09211681677752062,0.41103398557608833,0.1801748808425643
2,0.7589002036756428,0.12746880342731504,0.05691903790901621,0.10306758463063495,0.5599548415216294,0.07906584220064136
3,1.0717120721642466,0.11467346132324809,0.07215511727888729,0.08957278760532458,0.5073374427802652,0.09936321277858837
1,1.3311750582897055,0.14358364315373717,0.024316251131476514,0.08341759629732906,0.4328524628156123,0.14920958497153605
2,1.299406099058106,0.07149545731215187,0.017816655794392885,0.08907150012069835,0.3210301869691929,0.13017135907442953
3,0.35684734691724573,0.09200748184433157,0.07209961597280498,0.08345164176201698,0.47312911061936136,0.12339124615376476
1,1.0984474116097322,0.17498982685469905,0.04480569222198139,0.11555656013927436,0.414285650064971,0.07117875735065676
2,1.0546467400697668,0.09322523821265503,0.08648316692530597,0.14133658336303195,0.2679170666185631,0.13998773095737826
3,1.2506118067700391,0.09688169330811242,0.01834781742126962,0.16860786762320432,0.30379962772515284,0.07648488852559598
1,1.8669197973416378,0.11647846906604854,0.012771597300056732,0.08174787552915821,0.36730618108721425,0.0896192384838847
2,1.3929998081280117,0.10474238860812923,0.037203158061221195,0.049633574120493906,0.41266208388185344,0.12515005067735288
3,0.9794692765268931,0.06534165470056079,0.05762624827342702,0.10106756996489433,0.5275270353855782,0.12394177418701338
1,1.215559800986906,0.08746579379239283,0.033451062009926674,0.11229218835424296,0.35793722636883984,0.17544456137583947
2,0.9985221910324336,0.11710080989843953,0.023811866378832227,0.05066283567907396,0.33951101191764677,0.15418316338667723
3,1.7071604016029296,0.10891290439371804,0.05691928961778603,0.0978163158188918,0.4481686061878583,0.09167340214734035
1,2.3976706175714426,0.07905026502559309,0.03808335143216661,0.10601667363048348,0.3695633708702528,0.1119051700257797
2,2.1218148762468614,0.1061404805846359,0.03901380833658932,0.10210105801665355,0.44693514886771085,0.1612148621032447
3,0.9530474351329372,0.10010476134109014,0.09000314549674968,0.1046926851583431,0.4418422214350696,0.16115993922848104
1,1.1080176753488657,0.09754390643937882,0.07819238072635123,0.13268272542610474,0.3412138113866246,0.19382453257110285
2,1.1424357739488988,0.07683728844399017,0.019996560334941425,0.05975115845038261,0.24828104303637355,0.17967393018996697
3,1.5677577810726055,0.11606551822098621,0.06777901890347998,0.1289224640291619,0.3094322152785267,0.14453133083547942
1,0.8029671955444186,0.10781124500420546,0.048147950225954306,0.06381960242170144,0.4393799309555566,0.087900131686512
2,0.8231747875923446,0.1378033379513951,0.018364465965248565,0.07370176335750563,0.36673514713561906,0.16271611788352663
3,1.8775559217005275,0.0653913780262496,0.01923534035388086,0.19171572236071588,0.5051671666195289,0.11343260310523294
1,1.4098811199137242,0.14514282091767555,0.039122031012571404,0.13209682182074256,0.3838892060242321,0.1347833010890095
2,0.5602439280226252,0.09627008162402255,0.03173677760854772,0.06833655519380204,0.30368828762506345,0.09619782062928531
3,0.8048560805657052,0.0826425976180652,0.08489824417293988,0.10151155819596772,0.6074062165181395,0.12627859024603955
1,1.1748192548139897,0.07610496335683795,0.026246357435176858,0.11799454570336267,0.30786865668883845,0.13815192731556195
2,2.090187600277572,0.16872050047583748,0.05406878946265945,0.15078685414431814,0.4875964147285863,0.12912067552014656
3,1.788226149611514,0.10741138264044862,0.09686160705793724,0.1190509564919008,0.5317635470695257,0.12362540268969661
1,1.6198563957312233,0.09985689746918802,0.02459634976796377,0.09749130939712262,0.46415157131431606,0.16793418097054166
2,1.478579713755916,0.12744958968965395,0.030834084808791275,0.11747185190820711,0.4660396598723727,0.10846981310237441
3,0.754831574738265,0.1315041666488987,0.06151576147098574,0.10959688185314395,0.5568752351329834,0.17746111476013862
1,1.304134334768946,0.09739263722852154,0.012625348840824696,0.07827498851781181,0.22055200097300243,0.14539541447995175
2,1.0963218580305498,0.06151310286333798,0.10339039365071725,0.14361229737407005,0.5598540287441209,0.0656470243023882
3,1.098197671664701,0.12536933396192926,0.05831633926412827,0.09511621163016924,0.35566483963667317,0.0948945852123845
1,0.9110529468677929,0.14606237412689627,0.075810446862174,0.09472223650433174,0.3058522451230706,0.10695530097590442
2,1.4976585348797566,0.13599261233335225,0.11587981925368719,0.14294259782102292,0.39558847399419705,0.188419189027213
3,0.6786969208908311,0.12193130775939826,0.06885377837626722,0.0837932908989419,0.21976880550260064,0.12697197864850898
1,1.0587325210635519,0.14028064596026082,0.10608393544341119,0.09392478405788385,0.49715813583324087,0.10367046943270604
2,1.441164245524415,0.11460929231411995,0.04969895690445953,0.0552901434895029,0.43902888002151036,0.16352925765755533
3,1.1708087587759628,0.10774617298030881,0.0670438503672523,0.10787104302135242,0.39967731871333895,0.05557195601808197
1,1.153889449252174,0.06951701867506004,0.022596013553115017,0.08993158660037666,0.38447551504433836,0.15676043173947357
2,0.6234182768641776,0.08753375484596872,0.013475093731656514,0.09318330600041273,0.37522385113586165,0.1203145294799031
3,1.3058917318519279,0.07500408848905639,0.10221194027503783,0.10605688548651371,0.21354869195621765,0.13488548005478185
1,2.4397672707670575,0.1112814140720234,0.0864842156486405,0.09637382856630879,0.3618522092381682,0.08578981800935986
2,1.2902517921546224,0.12842485209924498,0.012729900396735529,0.04309049857914359,0.513894034919257,0.1385032094286292
3,1.4661519935739276,0.10268117786313212,0.023369499906169287,0.13393874415294696,0.3403676320129043,0.09551380096529384
1,1.3450492747229228,0.10980119548242825,0.08297144143145509,0.1106370944966489,0.48369798954656007,0.1336912087781121
2,0.5924239810761187,0.10379669648440902,0.027063902749681283,0.10507204374396675,0.3086301543821393,0.1788371027043973
3,0.9691566321159134,0.1356976977502462,0.02701536430477608,0.03753382279295652,0.23212120631799696,0.12655868833371703
1,0.7918238926660178,0.07025521544612318,0.011070323971053585,0.09503820042110012,0.37998644582024044,0.1222331380407311
2,1.412320527292676,0.12220549363522792,0.016255126611974306,0.10441274916789244,0.3897149129327601,0.13197209362481144
3,1.922155423469824,0.09309695916765419,0.06999902044704606,0.08670630569095138,0.4844143978076609,0.12411585901416317
1,0.8234746678177123,0.10451687723727014,0.08856375760267109,0.05220253673166616,0.4730388533134563,0.1979700805762157
2,1.096475891903717,0.09398843882626215,0.09498798408493497,0.08899162052605787,0.2053142223098807,0.15287755928134528
3,1.4603084361738918,0.0713015878859507,0.056840525710213294,0.07907696969545128,0.3208795488684053,0.14123157031812725
1,0.602786204555398,0.08941798491902676,0.028384846114708377,0.074894446771418,0.3631894910923077,0.14702035556980417
2,2.1728333440697547,0.11407538892159441,0.019123592011877227,0.1385465292743089,0.4513257641098678,0.11864420214891866
3,1.321963343854234,0.09457369505838129,0.02973192012559893,0.09396108858562463,0.5461671921988185,0.16120059901473321
1,0.9083351393427677,0.1409760590163682,0.07163549936762909,0.08987813319133241,0.5234179174898798,0.1329290960026017
2,0.8261792388111039,0.1683379987284905,0.048478303374991503,0.048565312019756245,0.30351190077510043,0.13177648496310387
3,1.0522661072047352,0.14275822680821237,0.10111511797815263,0.075570978688914,0.25479327097507753,0.13255309910076496
1,0.556390436640299,0.11667929119702601,0.025301402312650444,0.1647475267444634,0.2780617823214959,0.12613454150891532
2,0.5030122101507483,0.09113119310570479,0.03653018425942103,0.051092559023978114,0.37255421660799465,0.1269754897536121
3,1.320190849085246,0.18060464607151072,0.10071409742316378,0.18308579596464852,0.561195087895034,0.12804741893882313
1,1.3304389699231314,0.09909829104635914,0.07954145464609617,0.04760851586664951,0.2969149345861331,0.13697320772809532
2,1.9110847542265514,0.1631987176365099,0.09742678570042258,0.1397273844480648,0.5107819954614677,0.09175293111070111
3,0.9559698957414133,0.1261633871781954,0.011171231884453639,0.10493368708729127,0.5153651538483284,0.09995380675729759
1,1.0995827371061493,0.13487383349577475,0.05076591461005445,0.10357042029005846,0.4247212187514994,0.14819528506612284
2,0.7208276836505659,0.11693857384375056,0.06806252482339765,0.04556690959669791,0.19297558326518832,0.13438247639244622
3,1.1748427751846588,0.07500183897081605,0.04803842557864435,0.16340034848715762,0.34790833824312123,0.150864396062583
1,0.5221135779319512,0.13846589622722852,0.11840860374206746,0.08857872096059695,0.2165266701399733,0.12689266234926752
2,1.15949388796183,0.06109339697820374,0.03387459160283286,0.06672327298277925,0.4236812463492816,0.1877680246732861
3,0.7227507339698631,0.060542492980065886,0.039991974012640395,0.09306777957311055,0.36340231228522113,0.1659222409305445
1,1.0242611437682472,0.0982011708620568,0.053479783748669664,0.08908966178012986,0.4489236537508004,0.07241887497776946
2,2.1331705564204775,0.14786239082218677,0.11698755134360098,0.10257224405715239,0.2995181729312528,0.11707504749601023
3,1.6007708188425145,0.1741589557383213,0.06241010744254949,0.10526733237798899,0.4666739522216572,0.13878740023901903
1,1.634805119388904,0.09556857775166024,0.06280998770456814,0.095031644270936,0.31198769779958757,0.08551956521320286
2,0.6545188242480956,0.15705846160500248,0.1308953611003741,0.07954761462717727,0.39824405514535877,0.14091522872659246
3,1.3954711926405745,0.07072053967605912,0.09436138735067892,0.11353832111329774,0.5477498765156841,0.12709985380256228
1,1.0086613457585,0.13803099772522343,0.032510089360465566,0.04414521919562538,0.29296205386416097,0.16809671944726143
2,1.6398449425187536,0.11901310306973814,0.037042843650399386,0.10291413843272099,0.3590047850181747,0.18533678191460085
3,2.086544712365519,0.08597891077187,0.025062474736370896,0.08874534797157624,0.3974994584264554,0.12069177529484174
1,0.8555436071662607,0.06835207466370369,0.049940348640776296,0.07721253586520839,0.3525488201843586,0.13165123438660026
2,1.841317301333082,0.10499678777895657,0.08170484392122188,0.12188121040284346,0.4527660436072384,0.12720015374469149
3,1.536750336555908,0.14011770443337698,0.01929091599054279,0.13986056749867615,0.3267946288569283,0.18709223812127063
1,1.1144368440568047,0.10360699326894185,0.056609648883985286,0.05902307023361465,0.38100472622804277,0.15527929207473273
2,0.48728079969025817,0.08166529671145409,0.10152663463307188,0.08776947507320774,0.29159494813156256,0.13588170734868277
3,1.550737675979605,0.08682616746161631,0.0735629573681417,0.1301057248255392,0.4121977538706597,0.10608366828565974
1,1.530876918072205,0.15488488824626723,0.09086647515339841,0.0995575532742855,0.41595017538279533,0.1655660533861643
2,0.8462334229576514,0.11375151791994975,0.1089117278264894,0.07015581615502296,0.43397734688090916,0.13984073239892458
3,1.0551877928128643,0.08454104843188223,0.0828861990538012,0.1374430275483073,0.45293865808116873,0.15004036441458185
1,1.6905703104318643,0.09165927902738139,0.03054420802309652,0.13475692067104636,0.31800106628588815,0.1440554236688253
2,0.6228122267309134,0.1729765166445963,0.08615902125928894,0.057021734510934514,0.4539139043945032,0.14446509880668645
3,0.3522054306763508,0.11782817227933658,0.05335581502308437,0.10728177137860608,0.4516262411801664,0.12210069990300826
1,1.2212052336330366,0.12067138595821236,0.03761216490225453,0.18807082960257937,0.3768477359294568,0.10898457918237237
2,1.2903886744983906,0.08992158271612646,0.0786701096628794,0.17556391492912501,0.6766152921619908,0.1405584804958761
3,1.2127246525373105,0.08856820129982135,0.04978852140221145,0.0736619390626537,0.47941468535271853,0.11292098093264158
1,1.9781101415002094,0.11323873762230016,0.05891064422413475,0.057472139052207896,0.4649452203589672,0.151817207475139
2,1.0015563139643182,0.11902934452776709,0.09868672547634941,0.06588221630771948,0.3929503745308871,0.08942397938171814
3,1.2399476325478995,0.14267859871847247,0.0842239631331791,0.16168707578208932,0.2823998429085763,0.14570936864085496
1,1.6539287834931062,0.15301837214939643,0.07658579010915048,0.09021729180368321,0.2466429937783522,0.12390416685194228
2,0.6417126224638583,0.10887379200878514,0.036208760104127734,0.12966593140237703,0.28500380832317046,0.11596132679541421
3,2.232124719871865,0.11499141679274764,0.06464123402408586,0.1132410563782428,0.37003737587560465,0.15989637663164497
1,1.4829672098417748,0.13639895393644552,0.03297389252616398,0.11019682788661735,0.315708510029166,0.08328610828859251
2,1.3796735512862592,0.06956966733266001,0.015765035092885665,0.11875010420052273,0.25510520840557116,0.10311628064740341
3,0.8464761901653712,0.0771189810906755,0.06893966516564712,0.15290590581586144,0.40767365948638173,0.09527480599955754
1,1.332446758293343,0.08383201409810766,0.1416262116888821,0.08382716703298056,0.41546558865650446,0.12294222068759715
2,1.151232769775139,0.16104147585077672,0.027746171610503537,0.09027952140657886,0.3199429237127871,0.16137517020558417
3,1.921139993986025,0.14890773628337503,0.05418893075706303,0.08648830574567512,0.5160617290022241,0.12663630237822723
1,1.9069505853171478,0.11408273174936809,0.049454639197316436,0.11965943261594103,0.3842947265564427,0.09950141479044171
2,1.6383637205654413,0.17702839112543817,0.05737959923380459,0.1435665323118876,0.4180250119970614,0.1054278377584867
3,1.432725147703987,0.08972331665605776,0.016832476635729864,0.11100002935053604,0.6310006801949551,0.09055136103807687
1,1.0106166301904869,0.07560019120039133,0.01743066711298911,0.04995233153192547,0.5491917239527732,0.14313507694884164
2,1.5500963469157225,0.10276865277034317,0.1046598883497682,0.09007470830646083,0.47736939059638295,0.1234465559942687
3,0.7000890467404849,0.14136817637820995,0.10016993142252853,0.10855629042885546,0.4438521343876982,0.17581167438106315
1,1.7131781912233741,0.11798838063539768,0.03834840810727846,0.03894966797057158,0.38929684716620544,0.06113137624546823
2,1.5797318478368374,0.13494851925167184,0.01878019458334417,0.08981061561327142,0.4045686900265584,0.15287634563616853
3,0.8575487972013546,0.09145941424450933,0.04336617815397649,0.11719741767256876,0.38117535418355614,0.08664130457012598
1,1.2390850389125154,0.1270649654320519,0.053817992632093414,0.11698891280874812,0.3775642090173825,0.11803921079598388
2,0.5483869981026419,0.14602954744586322,0.11494711939749173,0.11302142731810176,0.39403016021827697,0.16169867715653927
3,0.4806338053606345,0.09431233802081601,0.05006231135843053,0.1112177486388797,0.17423649055477386,0.058526743456695965
1,0.3856408676474673,0.12103285496831179,0.040565416088093914,0.16388417640969005,0.5608409595870225,0.08286501464231542
2,0.5890397944387973,0.14722085616897992,0.08655422402831062,0.07306246515051885,0.38272043090986474,0.09615365443827516
3,1.1950738583684857,0.184513783008183,0.0177119261026401,0.10767614071839167,0.5705857212546527,0.16583634775918749
1,1.034041328469811,0.1537004650701037,0.04153447187116523,0.10278094302919422,0.319437557761042,0.12113715927007687
2,0.8739285137127205,0.16525011133793038,0.12826751614941673,0.13598334746457205,0.2679052178372306,0.1115104749450945
3,2.1340730561943593,0.15237549454394633,0.025894810919244633,0.07925566442166991,0.5056914156270388,0.10811543591441464
1,0.27668351152643744,0.12737531130606622,0.09095658378476362,0.10773422677490621,0.23563134732281657,0.1421882255519308
2,1.0093952810025026,0.08789614962158662,0.0849071617330815,0.09973075015316678,0.3661105667405482,0.11179583439649146
3,1.138702289080595,0.09604404671423382,0.029965536305095176,0.10004807424417132,0.5469352988256908,0.12418338663473201
1,1.5507228728462652,0.13180266137022534,0.06070660936376124,0.10950388762241858,0.403701244268563,0.1803159550430791
2,1.7397404294351921,0.09053511150361501,0.0768891175807467,0.0886640265746865,0.3823587942406527,0.111307400344492
3,1.5509809511428405,0.12317271783336987,0.05960420408594494,0.12085146119805709,0.35158708457567156,0.12428964184896067
1,0.8672123349333137,0.09931987687740682,0.050462330541399314,0.09915314283676853,0.4011914384423188,0.16553562573026714
2,1.2105301225654184,0.11768838751348282,0.03885774783732301,0.08513736597143239,0.44007583432241565,0.12111701289069401
3,1.8907317997252369,0.14123427616720538,0.06399904412994346,0.06581819307726539,0.2971999835955705,0.12636344326778504
1,2.3150367061638466,0.0970541461697369,0.07091530553250891,0.11575441326578773,0.4421165809976322,0.09105875182628767
2,1.0096141152766904,0.16516447448231936,0.05480688019962151,0.08071533630802948,0.5838987252887344,0.156230208050435
3,1.7152917968632369,0.14821254496107483,0.05128360138554844,0.13775546986457626,0.29005571547836884,0.13256354835694736
1,1.893833744793992,0.16177025354260313,0.07644591295934655,0.0656900898962654,0.540445912381445,0.1671336177185076
2,0.736430822111054,0.09770265946984505,0.049946220302558825,0.090952361171851,0.36466973772324435,0.14193174519305174
3,1.1474001869429866,0.13997969925582568,0.04197263468772068,0.12997407584539117,0.337786344675311,0.10004974433161307
1,0.6186233345646818,0.11841615720952516,0.0504244962772641,0.11509684264443887,0.272019313763187,0.16761221049283845
2,0.7882301236162366,0.12652503633212855,0.023571254919862353,0.04611703780371619,0.5182163919167264,0.16630867051797807
3,1.8202275312586669,0.10484085640917645,0.06989949043279015,0.12537210254139705,0.48984068855041024,0.11169207982368151
1,1.145772519128299,0.07084399112205894,0.04529893769852083,0.12206761797225613,0.5183530833064202,0.16766134760308363
2,1.0637671776302162,0.08059653102152092,0.016945667861258312,0.06994887086997176,0.4415584937779897,0.0959487303432782
3,1.0016639248623922,0.13082212450621836,0.0179049039713237,0.08979397739059562,0.45017847605568406,0.12468665192637451
1,0.6553638830044798,0.09550661991757942,0.02302202006696655,0.10630432003946283,0.39041473693221324,0.14231325574506104
2,1.4238041199453706,0.11393744395623848,0.014709540547170781,0.11591245606243405,0.4155608683920653,0.08589415534952438
3,0.69164851699867,0.12047856495588231,0.05528868745944987,0.0902101073842902,0.17898581535682806,0.12483380384829762
1,1.4386514917459174,0.10311123237389697,0.014646803581566802,0.12647682291297863,0.5218870088385863,0.15848323820991767
2,0.7953553899159161,0.14708519682663934,0.02294433577817467,0.045889797192329176,0.5200498308839377,0.16983848318925587
3,0.6464091173480982,0.0615730940614016,0.059296901686279074,0.12602771602577406,0.31759394572434385,0.15312182614450107
1,2.2555308021933254,0.11323117065247489,0.03875990293049613,0.08303743822563348,0.33452023538440073,0.07855799506746974
2,1.5612419177345929,0.09737704914020219,0.05106423094536399,0.14739457431527891,0.2661853933235855,0.13728323435577897
3,1.3522217540299892,0.1268904201166305,0.03804382165289303,0.09170207506924258,0.4709941613905116,0.14200112636248535
1,0.6612862201116664,0.14363346227244483,0.0923826350745893,0.06363362634169023,0.39837622108119286,0.15754042722318545
2,1.582820929975446,0.06463189541051803,0.04758523435755196,0.10244485485582407,0.4371091572356251,0.14074775299751827
3,0.7982898326609255,0.11829371162825127,0.012939599497203948,0.12080217395719607,0.4127499974609481,0.15631246702842347
1,0.5209867014337259,0.1384689232572966,0.0681302160140388,0.08948408008003578,0.5298726264043747,0.08870270080214926
2,1.650712294739351,0.15512192963325777,0.06595685565286545,0.12712249036955167,0.26507433077818315,0.14153970525036563
3,1.6743986254613896,0.0802515473131902,0.025992835980359247,0.14063944214896817,0.3858545401087974,0.07822944010763022
1,1.577030007881242,0.13778398597872082,0.035955544383353515,0.11130814172934225,0.44485231870032943,0.08420830865353826
2,1.882603316527294,0.09293476389646933,0.05441049238014253,0.08917556572418393,0.38261041637569804,0.09895836508015013
3,1.6198416887639537,0.13442844643745985,0.04544542280947785,0.12616169098138796,0.3275143216095879,0.054308223225125574
1,1.5480652886077482,0.09061349233897315,0.031203440390081206,0.09422319757979233,0.2710980184170594,0.20525477258237607
2,1.4574538943165267,0.1258992383998166,0.03964307393850548,0.12275120151715134,0.3309078946917339,0.17620482890095301
3,1.946760934697806,0.09669115861291012,0.07801754239789171,0.08889092408190433,0.41924959803208917,0.12483874618205572
1,1.417125886189371,0.1447023653615838,0.09385352271112483,0.05460004503524409,0.25358153135633704,0.12519537663583344
2,1.7087602156390094,0.09171532352928444,0.12141913957975364,0.12296471408226556,0.3559234479439051,0.07557483171873777
3,0.6241468868380795,0.14372278858799054,0.06235496827808876,0.17437631437343515,0.3365599018031744,0.12334837478802095
1,0.9303155567937766,0.11293967500374825,0.05359918263119717,0.12430927063402156,0.3321589252476401,0.11811460163355245
2,1.5521795574732005,0.11701040692127276,0.08652339074348056,0.10598210710135679,0.29157064586923503,0.15340005937320517
3,1.2643609310207062,0.14240662525961648,0.06771332899103262,0.13213962696177173,0.2907323383642252,0.22026818210451815
1,1.4946152263971937,0.12495611334674987,0.05602227536208361,0.08329878807460922,0.38658330724875994,0.17016787775839365
2,0.9551457698915428,0.09685584654306159,0.03139841302389004,0.1119021596409831,0.40875421599099176,0.10292353835918984
3,1.8576660129910343,0.13292732857778217,0.021667257704677964,0.11246618517307884,0.21275381340770969,0.13681501915661115
1,0.738766925497343,0.12640999115809012,0.059358039841088964,0.082087942959883,0.41401149426888106,0.12910372084505467
2,0.3965911947812334,0.113376805781598,0.056189597711960804,0.07841264037547886,0.42805765871541807,0.1515637559800099
3,1.273874921727299,0.16773777803750015,0.03064113094699401,0.14981015111451015,0.49414594245212146,0.13594609588277284
1,1.5674316097711944,0.08776229984865172,0.09268299972524967,0.11111495326619401,0.38355406673961706,0.06579588251308305
2,0.2371355511619455,0.11177161429132793,0.07243298294774617,0.08806218409875685,0.449555173580621,0.10115324458797167
3,1.3871117948186673,0.11749175689669734,0.02021658231930335,0.19079013785508508,0.46246094089635753,0.14113836913469963
1,0.8202544328425163,0.10826923695870475,0.025741968741896375,0.09610655464235529,0.30402501973441276,0.15410804246928975
2,0.9005444578425618,0.08352051190632029,0.05490600710338003,0.11275615774741093,0.24782381366401673,0.058756593890360184
3,1.0938293959092593,0.14469663162815383,0.04569252822880704,0.05007414325520012,0.3283432038674907,0.06491636460895053
1,1.4393410399038757,0.1543455449334289,0.0640432344092978,0.12156264922676693,0.4499009221031875,0.158437856623383
2,1.8656519324988892,0.07984520827039666,0.06366021768164243,0.06304645651974142,0.5941244361358643,0.12867686922067145
3,0.7162966397852302,0.12575710246255592,0.1091870778657035,0.11588791995974386,0.3710100175291043,0.0996231708637329
1,0.9968516279679406,0.12209373621057719,0.05038143600439091,0.12107070157363634,0.393543619415776,0.0918493480174854
2,1.6621425531845502,0.14101936812354857,0.07252775423403701,0.08655834329800097,0.29130344620392357,0.08380942482815068
3,1.0484788872684379,0.11792869788035944,0.04131051290990749,0.19181452569847773,0.5693919896165949,0.16187341558485607
1,1.259986944683225,0.15454574177616795,0.015936173991283987,0.15871830826098365,0.3630555566144144,0.1150510412119751
2,2.428099026533948,0.10863148646167778,0.04062131616403681,0.08060953143639192,0.374878791202904,0.19577031757569438
3,1.185532953128477,0.1457923596410782,0.125011298171699,0.10267930155529967,0.23946560012825815,0.07838715841764671
1,2.104052989830315,0.10304387408675984,0.08637062826154943,0.10223287946965254,0.4540266638215025,0.09612020432847844
2,1.3645345002423281,0.1351809112061731,0.016550078496259432,0.06247196776138085,0.37012265773532826,0.1639619067393586
3,1.2538425873441768,0.15277915213200108,0.036686552025106074,0.11380503917067447,0.44572265194162597,0.15798024956698759
1,1.1707131418264567,0.0776110700189043,0.039868717286121694,0.09496982150516163,0.4124969283732822,0.05657639010149429
2,1.1648307592750307,0.06080785945912483,0.02162655612111493,0.07608415770741457,0.3592763810946274,0.15587055863767355
3,1.4450255587044603,0.11067196617567193,0.03492687181898356,0.155930313894012,0.27443637654398667,0.09363531097320157
1,0.34571180655581,0.0983464121642495,0.030015186922107834,0.14558458039502667,0.44052523286821127,0.09637171932908645
2,1.718917468240129,0.13085997697300508,0.03308671261426019,0.06243296323920472,0.2363318504477765,0.11713091880117746
3,0.31339689494449496,0.11973456249515534,0.06991295501965229,0.11875628473116982,0.4962465019793468,0.15314497513673792
1,0.8064724799072868,0.15574963076394766,0.10621896102838216,0.10888824369023684,0.2606255517673711,0.15751205459794396
2,1.6017398733067532,0.10440680617440562,0.03765582523627128,0.06682925581405633,0.4102636968715358,0.16622795991986838
3,0.5162673289928126,0.15594937879465273,0.012454840751347451,0.14690138403398317,0.44501053746826114,0.14240397377614908
1,1.0509789703602204,0.16744462270436677,0.01883826824636299,0.15412452699308324,0.3171799184365167,0.14268382520874673
2,1.390274423024686,0.09485010139495341,0.027801915723571113,0.1345786772566866,0.24532061224641658,0.19806415105153707
3,1.4582599616508733,0.10516413431655516,0.03585399275479887,0.04408940569438395,0.33880684218289153,0.08689334580339914
1,1.654854354871926,0.10733986751655261,0.0716595539181426,0.10758756626151077,0.3777544710860338,0.1273543731264897
2,1.0938802949550888,0.16144957695874784,0.029514979711411538,0.10638691214542795,0.4617501114980869,0.12187260874075344
3,0.7286513141511444,0.11926121743530817,0.03581315520551365,0.10009360804491348,0.3210918307052635,0.09549295090880797
1,0.9106629688042163,0.12002411565463118,0.04216336566925377,0.10562580912252846,0.48200588103065495,0.1687409997244464
2,0.5287425417991664,0.100931912831652,0.0445988949341197,0.10383051454968674,0.3827591179273255,0.11680041589947801
3,0.672472843980872,0.09382316221321041,0.0403909713003653,0.09648145714889798,0.32740843467659553,0.15950683590942474
1,1.6226749222683934,0.0719652041015968,0.10734003128188793,0.038898756343948244,0.6446395387304479,0.1535979865804596
2,1.2568671534847058,0.10450024306315041,0.049048989966117146,0.11302093967331381,0.4907269447806269,0.1006454835013106
3,1.251186200407375,0.11907335379785555,0.09209142857936782,0.11319400772729495,0.26568044622643666,0.12656005897630196
1,0.6714616595899373,0.12119440275765453,0.06008475827313816,0.17745960973573405,0.5296769569151603,0.1643625971382803
2,1.3305478284800794,0.07742710777227592,0.11403694591504997,0.10489255610410159,0.45641907222472167,0.07081392213053672
3,0.9624966769795152,0.08824586088768452,0.10212443901954213,0.07503247502068658,0.2814053444635375,0.1461743506768961
1,1.7931453460640672,0.1353973830568843,0.0445567471459372,0.07337084871008595,0.5675853691086026,0.13239346511994632
2,1.5207661393307221,0.08179128343220615,0.03605636226070555,0.08908331424665855,0.28472675884931214,0.12068609542907426
3,1.2612819376553945,0.13957452286130123,0.029029464603075737,0.12393689307872349,0.3532198639971487,0.12359009433157393
1,1.775385568585784,0.11155904143479514,0.020368249544986033,0.06582637479912201,0.34205321553069934,0.14533335254654509
2,1.1707701394914753,0.10628901323056739,0.08633953517228915,0.12680822566437008,0.5851032352666928,0.07817377751952123
3,1.2164168004435727,0.07744580534978812,0.07501557483655005,0.079909580137599,0.638163937788512,0.12585997531519658
1,1.1134764879511272,0.14231725366897754,0.011743667596594433,0.129564815988414,0.4546837768104028,0.15858583676189328
2,1.2703680905642893,0.08028546779218416,0.033021895404706375,0.12677419458822245,0.4365870682436492,0.14034578702020634
3,1.384916945344465,0.13209263695164963,0.061233567779455475,0.08553589760868684,0.3239446465754604,0.17702586575503176
1,0.6221491667640062,0.08908078572792451,0.028449146300671756,0.09989841576565842,0.3451396911976181,0.14300916751669754
2,1.2249972052818288,0.1322857757097948,0.04610648188718103,0.11612492472771296,0.33016090287753463,0.11655211935174262
3,1.4254418673290474,0.1340052837600097,0.055116408847975445,0.15357820694072488,0.3239981416148795,0.12315108085708223
