step_index,object_friction,pre_approach_linear_velocity,grasp_linear_velocity,grasp_closing_velocity,grasp_stall_min_time,lift_linear_velocity,cube0_final_z,cube1_final_z,cube2_final_z,cube3_final_z
2,1.9437430180838522,0.06872356048023352,0.018307076378148757,0.1512465822388132,0.36702381680871504,0.15928930496807717,0.024660883239769678,0.07458839703258163,0.12446275322801993,0.024963459228605062
2,1.2070393829424717,0.0665413333748661,0.04605242095907555,0.12968773889572635,0.5611589080029039,0.12773972443829418,0.024661667315547836,0.07455253289767956,0.12452434910831127,0.024937886380092467
2,1.2070393829424717,0.0665413333748661,0.04605242095907555,0.12968773889572635,0.5611589080029039,0.12773972443829418,0.02465959524394323,0.07455700833412478,0.12453847099591328,0.024937886380092467
2,1.9437430180838522,0.06872356048023352,0.018307076378148757,0.1512465822388132,0.36702381680871504,0.15928930496807717,0.024659610774767075,0.07456139705930791,0.12443710733931077,0.024963459228605062
2,1.2070393829424717,0.0665413333748661,0.04605242095907555,0.12968773889572635,0.5611589080029039,0.12773972443829418,0.024659250293834943,0.07455910159040255,0.12454648151024417,0.024937886380092467
2,0.9598020147788071,0.10177414199383915,0.09717250713953585,0.11317848120880397,0.4493683600769184,0.1169751891162087,0.0246618948733742,0.07459073792209639,0.12456117900583763,0.024934849181833318
3,1.0257442673956083,0.12240937459040821,0.04191583831955075,0.09566913744888973,0.6358921577833658,0.10666010101193518,0.024586458217122183,0.07443286696750218,0.12439643225813315,0.1743533766455754
3,1.4038529156509116,0.09494317679392353,0.04304803250348119,0.07559029199353133,0.39544988402000286,0.12949264370343547,0.02458604178544232,0.07444146607840135,0.12421029188309109,0.17408034396788752
3,1.0257442673956083,0.12240937459040821,0.04191583831955075,0.09566913744888973,0.6358921577833658,0.10666010101193518,0.024585501749154675,0.0744350692153165,0.12439807483889445,0.17435677291996438
3,0.9842858892470013,0.11477536424737393,0.010299952046627106,0.08328646263873901,0.4508818802591018,0.0877346288586871,0.024592144596959815,0.07449384669014844,0.12442056992953333,0.17438710045485278
3,1.0257442673956083,0.12240937459040821,0.04191583831955075,0.09566913744888973,0.6358921577833658,0.10666010101193518,0.024594140015092667,0.07442912534570333,0.12437128067695023,0.1743061795803193
3,1.0257442673956083,0.12240937459040821,0.04191583831955075,0.09566913744888973,0.6358921577833658,0.10666010101193518,0.02459120460080439,0.07442919487012631,0.12438993020800711,0.17435313530365815
3,1.4038529156509116,0.09494317679392353,0.04304803250348119,0.07559029199353133,0.39544988402000286,0.12949264370343547,0.024589016284119133,0.07443873502078541,0.12419920562631054,0.17409928403230487
1,1.9437430180838522,0.06872356048023352,0.018307076378148757,0.1512465822388132,0.36702381680871504,0.15928930496807717,0.024754328945999046,0.07462560477892156,0.024963459228605062,0.024963459228605062
1,1.8527110651077117,0.11455183473557778,0.023781478517341685,0.07857658273782263,0.3951305670323728,0.09772764780694583,0.02475444260248012,0.0746424255229505,0.024856129347732278,0.024963459228605062
1,0.9598020147788071,0.10177414199383915,0.09717250713953585,0.11317848120880397,0.4493683600769184,0.1169751891162087,0.02475377937457814,0.07470201074678423,0.024934849181833318,0.02496056249525169
1,0.5178436842829186,0.07989776834811843,0.020935205306466642,0.05486741648120191,0.4335007690112839,0.09911362382483366,0.024753519020982433,0.07470464791088764,0.024963459228605062,0.024963459228605062
2,1.4038529156509116,0.09494317679392353,0.04304803250348119,0.07559029199353133,0.39544988402000286,0.12949264370343547,0.02466000340867605,0.07442830725168906,0.12435463978920373,0.024963459228605062
2,1.9001641959890685,0.12469628635205442,0.05060123905853096,0.1076529173186853,0.5060941889513867,0.06212325442748655,0.024662942578032466,0.0744497184974447,0.1243731170230869,0.024963459228605062
2,0.9842858892470013,0.11477536424737393,0.010299952046627106,0.08328646263873901,0.4508818802591018,0.0877346288586871,0.024660289281252065,0.07455722771155833,0.12454288556631,0.02496056249525169
2,0.9021399929918761,0.1505530650576689,0.05049631787787158,0.09112041043672882,0.714695465421543,0.09758053521097494,0.02465888726190908,0.07456225247009472,0.12455693353972795,0.024963459228605062
3,1.9437430180838522,0.06872356048023352,0.018307076378148757,0.1512465822388132,0.36702381680871504,0.15928930496807717,0.024583823558560477,0.07448780480492315,0.12447769048601455,0.1743500517209648
3,1.319280296195622,0.14075386369466408,0.041628300144389015,0.10278117367663236,0.5706700364982481,0.16127329205861402,0.024584175963896233,0.07427828681584235,0.12411958402550942,0.17406766446943708
3,1.320744853231533,0.10324410127229867,0.08492180297334276,0.06977619613254152,0.34583685162092864,0.15571139857017977,0.024597120040511473,0.07429103076692571,0.12414149536387235,0.1740205103581576
3,0.5178436842829186,0.07989776834811843,0.020935205306466642,0.05486741648120191,0.4335007690112839,0.09911362382483366,0.024584024851482776,0.07443990139302738,0.12442179230936601,0.1744103082897417
1,1.7054686892688946,0.12896960177824682,0.10582653231570209,0.0807698804608931,0.38698781920593595,0.08026002385226574,0.024754774830515688,0.07466420706639039,0.024963459228605062,0.024698384370299725
1,0.9021399929918761,0.1505530650576689,0.05049631787787158,0.09112041043672882,0.714695465421543,0.09758053521097494,0.02475351250024955,0.07472086766244256,0.024963459228605062,0.024963459228605062
1,1.4038529156509116,0.09494317679392353,0.04304803250348119,0.07559029199353133,0.39544988402000286,0.12949264370343547,0.02475421372130172,0.07469748620891602,0.024963459228605062,0.0247064908279544
1,0.9842858892470013,0.11477536424737393,0.010299952046627106,0.08328646263873901,0.4508818802591018,0.0877346288586871,0.024754621423559504,0.07469313642875605,0.024934849181833318,0.02496056249525169
1,0.9842858892470013,0.11477536424737393,0.010299952046627106,0.08328646263873901,0.4508818802591018,0.0877346288586871,0.02475389008672829,0.07470088109736477,0.024934849181833318,0.02496056249525169
1,1.2879008789725102,0.1437499527736112,0.06507760758114683,0.13680750389736993,0.5206735305157202,0.07639065362266836,0.024754105024533336,0.07469863116886978,0.024725192629295595,0.02491324847594544
2,0.6227618243770172,0.1720635681913047,0.05091650324762646,0.11063068545608147,0.41028574919649363,0.14448777630308202,0.02465971626457715,0.0745570629629578,0.12453180590504866,0.02491324847594544
2,0.5178436842829186,0.07989776834811843,0.020935205306466642,0.05486741648120191,0.4335007690112839,0.09911362382483366,0.024661974325862195,0.07458198346149816,0.12457135599252706,0.02496056249525169
2,0.5178436842829186,0.07989776834811843,0.020935205306466642,0.05486741648120191,0.4335007690112839,0.09911362382483366,0.024662112899624698,0.0745544183940631,0.12452779659227123,0.02496056249525169
2,1.9437430180838522,0.06872356048023352,0.018307076378148757,0.1512465822388132,0.36702381680871504,0.15928930496807717,0.024659974648163923,0.07456193841689071,0.12443175030946407,0.024963459228605062
2,1.319280296195622,0.14075386369466408,0.041628300144389015,0.10278117367663236,0.5706700364982481,0.16127329205861402,0.024666554470539313,0.07454716267291733,0.1244615477567763,0.0247064908279544
2,1.3080361634710704,0.12952254858045426,0.0845489743209278,0.04017954638927574,0.20459570648658637,0.1152066581743033,0.024667121002242266,0.07448773305844647,0.12437445593345577,0.024698384370299725
3,0.8142683179981793,0.11577247871539785,0.05969295760870186,0.0797175599730628,0.43701665071922013,0.14384931147136643,0.024598269626105704,0.07442898525157116,0.12428649033865376,0.17427555826004645
3,0.9021399929918761,0.1505530650576689,0.05049631787787158,0.09112041043672882,0.714695465421543,0.09758053521097494,0.024590816715079403,0.07443296789357724,0.12438675810354817,0.17438078537099597
3,1.4038529156509116,0.09494317679392353,0.04304803250348119,0.07559029199353133,0.39544988402000286,0.12949264370343547,0.024588089137270012,0.0744434177891154,0.12419862644723947,0.17406163677063405
3,0.9021399929918761,0.1505530650576689,0.05049631787787158,0.09112041043672882,0.714695465421543,0.09758053521097494,0.024588909239817186,0.07442624196581595,0.12440425457701342,0.17439402097979814
3,1.1888556063524727,0.06163767140590916,0.06257533320987965,0.14532489281567879,0.5019484092926765,0.11177775887571248,0.024585002648144484,0.07444757406634511,0.12438842946206112,0.17429646536999244
3,1.6874540681624268,0.1145905824150698,0.018251308481645412,0.07673995095154562,0.39661621894642485,0.06564235621968958,0.02459565482373457,0.07436291681014758,0.12421167352294434,0.1740938433623551
1,1.4038529156509116,0.09494317679392353,0.04304803250348119,0.07559029199353133,0.39544988402000286,0.12949264370343547,0.024753704551653623,0.07471426894782363,0.0247064908279544,0.024963459228605062
1,1.3080361634710704,0.12952254858045426,0.0845489743209278,0.04017954638927574,0.20459570648658637,0.1152066581743033,0.024754417038181827,0.0746954510750525,0.024698384370299725,0.024802524509628856
1,1.9437430180838522,0.06872356048023352,0.018307076378148757,0.1512465822388132,0.36702381680871504,0.15928930496807717,0.024754981018284994,0.07461716898752738,0.024963459228605062,0.024963459228605062
1,1.0524448348784547,0.12956325900483762,0.12804328535087822,0.10039337348296792,0.46777118313350186,0.15826123563384586,0.024753980816610927,0.07469991995014146,0.024963459228605062,0.024937886380092467
1,1.9437430180838522,0.06872356048023352,0.018307076378148757,0.1512465822388132,0.36702381680871504,0.15928930496807717,0.02475362039539528,0.07463426369736607,0.024963459228605062,0.024963459228605062
2,1.4038529156509116,0.09494317679392353,0.04304803250348119,0.07559029199353133,0.39544988402000286,0.12949264370343547,0.024658896323880537,0.07443665208314822,0.12435371094062052,0.024963459228605062
2,1.4038529156509116,0.09494317679392353,0.04304803250348119,0.07559029199353133,0.39544988402000286,0.12949264370343547,0.024662463829696644,0.07441457655335015,0.12435009063677173,0.024963459228605062
2,1.2070393829424717,0.0665413333748661,0.04605242095907555,0.12968773889572635,0.5611589080029039,0.12773972443829418,0.024663411155035193,0.0745519373562117,0.12450567743881359,0.024937886380092467
2,1.319280296195622,0.14075386369466408,0.041628300144389015,0.10278117367663236,0.5706700364982481,0.16127329205861402,0.024663366202581114,0.07458871591404227,0.1245106847017104,0.024963459228605062
2,1.6874540681624268,0.1145905824150698,0.018251308481645412,0.07673995095154562,0.39661621894642485,0.06564235621968958,0.024663961060805237,0.07454510341515344,0.12446154143409022,0.024802524509628856
3,1.319280296195622,0.14075386369466408,0.041628300144389015,0.10278117367663236,0.5706700364982481,0.16127329205861402,0.02458687484088828,0.07427845152218723,0.1240299615254929,0.1739854125581406
3,1.319280296195622,0.14075386369466408,0.041628300144389015,0.10278117367663236,0.5706700364982481,0.16127329205861402,0.024593315218529952,0.07424736959789092,0.1241150500097994,0.1740310570812107
3,1.4109587430788897,0.1416923786700694,0.026526511791033797,0.10652925194899183,0.446665729621502,0.12484620926875852,0.024608461095866174,0.07441534613678435,0.12424926340689821,0.1740109310807108
3,1.0257442673956083,0.12240937459040821,0.04191583831955075,0.09566913744888973,0.6358921577833658,0.10666010101193518,0.024601329181187667,0.07443139095634858,0.12433658484844634,0.17425539082085967
3,0.8142683179981793,0.11577247871539785,0.05969295760870186,0.0797175599730628,0.43701665071922013,0.14384931147136643,0.024595328147741402,0.07448652299275207,0.12436518706695263,0.17434889522062577
1,1.4109587430788897,0.1416923786700694,0.026526511791033797,0.10652925194899183,0.446665729621502,0.12484620926875852,0.02475402834201817,0.07471520958154854,0.0249158954309482,0.024809038641759106
1,0.9598020147788071,0.10177414199383915,0.09717250713953585,0.11317848120880397,0.4493683600769184,0.1169751891162087,0.024753667660840396,0.07470314933015353,0.024934849181833318,0.02496056249525169
1,1.9623782900664346,0.14248559382677417,0.060770546570733136,0.17244789278261596,0.4366926490837565,0.16533154492129418,0.024755158422902192,0.07461074102513578,0.02491355660493271,0.024963459228605062
1,1.3080361634710704,0.12952254858045426,0.0845489743209278,0.04017954638927574,0.20459570648658637,0.1152066581743033,0.024753779163367164,0.07470200788699025,0.024802524509628856,0.024963459228605062
1,1.7054686892688946,0.12896960177824682,0.10582653231570209,0.0807698804608931,0.38698781920593595,0.08026002385226574,0.0247545758629208,0.07466642970956928,0.024963459228605062,0.024698384370299725
2,0.9842858892470013,0.11477536424737393,0.010299952046627106,0.08328646263873901,0.4508818802591018,0.0877346288586871,0.024661515836510647,0.07455934398593947,0.1245258123606075,0.02496056249525169
2,0.807063387734905,0.09532216880993263,0.031130195216743914,0.0843826187168049,0.29749466555243437,0.0944928662105738,0.02465953094737443,0.07455776878096654,0.12452230239674307,0.024809038641759106
2,1.7054686892688946,0.12896960177824682,0.10582653231570209,0.0807698804608931,0.38698781920593595,0.08026002385226574,0.02467049905053348,0.0743926007384735,0.12420766697028388,0.024963459228605062
2,1.3080361634710704,0.12952254858045426,0.0845489743209278,0.04017954638927574,0.20459570648658637,0.1152066581743033,0.024660686481702474,0.07450303345358791,0.12442780685399349,0.024698384370299725
2,1.6874540681624268,0.1145905824150698,0.018251308481645412,0.07673995095154562,0.39661621894642485,0.06564235621968958,0.02466079666992634,0.07455655802679799,0.12447860933184887,0.024963459228605062
3,1.6874540681624268,0.1145905824150698,0.018251308481645412,0.07673995095154562,0.39661621894642485,0.06564235621968958,0.02458410104231847,0.07437065519090764,0.12421680560840122,0.1741641487584039
3,1.3080361634710704,0.12952254858045426,0.0845489743209278,0.04017954638927574,0.20459570648658637,0.1152066581743033,0.024622573955991805,0.07423730398061854,0.12388888751457613,0.17365935515482747
3,0.5178436842829186,0.07989776834811843,0.020935205306466642,0.05486741648120191,0.4335007690112839,0.09911362382483366,0.024590700565070258,0.07443961369895351,0.12438466807391924,0.17436664934856655
3,1.7215701318634977,0.1262931816688076,0.03903156878315199,0.12430132713569483,0.20483675243340468,0.14137700260339287,0.02458650095205485,0.07443351020596033,0.12436473346743883,0.1742669982988235
3,1.4109587430788897,0.1416923786700694,0.026526511791033797,0.10652925194899183,0.446665729621502,0.12484620926875852,0.024585426820936878,0.07443796548974842,0.12429214030535278,0.17423336240911713
1,0.9021399929918761,0.1505530650576689,0.05049631787787158,0.09112041043672882,0.714695465421543,0.09758053521097494,0.024753506499523237,0.07472036554514397,0.024963459228605062,0.024963459228605062
1,1.6874540681624268,0.1145905824150698,0.018251308481645412,0.07673995095154562,0.39661621894642485,0.06564235621968958,0.02475410981045377,0.07467431420544592,0.024802524509628856,0.0249158954309482
1,1.3080361634710704,0.12952254858045426,0.0845489743209278,0.04017954638927574,0.20459570648658637,0.1152066581743033,0.02475376398159629,0.07470217523048153,0.024698384370299725,0.024802524509628856
1,0.807063387734905,0.09532216880993263,0.031130195216743914,0.0843826187168049,0.29749466555243437,0.0944928662105738,0.024753632687988476,0.07470350097850234,0.024809038641759106,0.024892672323746076
2,1.9437430180838522,0.06872356048023352,0.018307076378148757,0.1512465822388132,0.36702381680871504,0.15928930496807717,0.02465917593477625,0.07459050082594275,0.12447116261840141,0.024963459228605062
2,1.6874540681624268,0.1145905824150698,0.018251308481645412,0.07673995095154562,0.39661621894642485,0.06564235621968958,0.02466124653054201,0.07455669306448766,0.12447261024497697,0.024802524509628856
2,1.4109587430788897,0.1416923786700694,0.026526511791033797,0.10652925194899183,0.446665729621502,0.12484620926875852,0.02465990774682863,0.07451103134319016,0.1244414793815106,0.0249158954309482
2,1.7215701318634977,0.1262931816688076,0.03903156878315199,0.12430132713569483,0.20483675243340468,0.14137700260339287,0.024661215411844007,0.07455996915044633,0.12446125373437043,0.024892672323746076
3,0.542049838406713,0.12387222775639839,0.027776238252772083,0.07267065297196428,0.2843112290831511,0.14307036585766142,0.024594510347425054,0.07444436715178085,0.12424735386500027,0.1741108620649845
3,1.4038529156509116,0.09494317679392353,0.04304803250348119,0.07559029199353133,0.39544988402000286,0.12949264370343547,0.024583833105399293,0.07448600437310139,0.12426286912807036,0.17414538057082493
3,1.4109587430788897,0.1416923786700694,0.026526511791033797,0.10652925194899183,0.446665729621502,0.12484620926875852,0.024587434741671167,0.07443441274170166,0.12428070385237498,0.17422122243818838
3,0.807063387734905,0.09532216880993263,0.031130195216743914,0.0843826187168049,0.29749466555243437,0.0944928662105738,0.024584786931180297,0.07437405205789123,0.1242323320110839,0.17419290766301093
1,1.319280296195622,0.14075386369466408,0.041628300144389015,0.10278117367663236,0.5706700364982481,0.16127329205861402,0.024754378841941437,0.07469574074092807,0.0247064908279544,0.024894409290482537
1,1.7250968274675598,0.15761399248028551,0.04540580017114773,0.10492481827671751,0.3467517198115792,0.06706052790142708,0.02475415706841395,0.07466806976318642,0.024796599950135292,0.024963459228605062
1,0.807063387734905,0.09532216880993263,0.031130195216743914,0.0843826187168049,0.29749466555243437,0.0944928662105738,0.024753786936968055,0.07470193252217251,0.024809038641759106,0.024892672323746076
1,1.4109587430788897,0.1416923786700694,0.026526511791033797,0.10652925194899183,0.446665729621502,0.12484620926875852,0.024753895706607767,0.07471567694995898,0.0249158954309482,0.024809038641759106
1,1.2010914801976784,0.12162013242660336,0.11130895633489306,0.0892236314552136,0.40672645349815806,0.13171662286585867,0.02475376007764992,0.07470221211163539,0.024795289631478742,0.02490485597593296
1,1.0701121944076568,0.11447525904020753,0.043239440646868466,0.054355733986799826,0.579692161505407,0.10685740111228308,0.024753952896471015,0.07471602827243315,0.02490485597593296,0.024935854751956324
2,1.3592421218397213,0.1186046014969603,0.07859060020708183,0.040703322849010064,0.4568090256232162,0.15350558069440456,0.024659705290641886,0.07450175594738068,0.12444918101586225,0.024963459228605062
2,1.7215701318634977,0.1262931816688076,0.03903156878315199,0.12430132713569483,0.20483675243340468,0.14137700260339287,0.02465938998895031,0.07455940534995131,0.12450221515874729,0.024892672323746076
2,1.0701121944076568,0.11447525904020753,0.043239440646868466,0.054355733986799826,0.579692161505407,0.10685740111228308,0.024660003701277713,0.07456147563759591,0.12452724332074742,0.02490485597593296
2,0.807063387734905,0.09532216880993263,0.031130195216743914,0.0843826187168049,0.29749466555243437,0.0944928662105738,0.024659123988291065,0.07458686753379051,0.12454456158168958,0.024809038641759106
2,1.1640440881738543,0.099477670241605,0.0445503282024906,0.08005995499591599,0.18956098355773016,0.12249985423556739,0.024664270648753983,0.07455322591996962,0.12449619362599267,0.024935854751956324
2,0.8142683179981793,0.11577247871539785,0.05969295760870186,0.0797175599730628,0.43701665071922013,0.14384931147136643,0.02465940828030097,0.07455751373420583,0.1245307581435398,0.024894409290482537
3,1.1147285517590677,0.1289524839887155,0.024120533150927687,0.052507724109168916,0.496957744618273,0.11974050029825697,0.024595565044974167,0.07443287823573982,0.12433677592993744,0.1743335238643168
3,1.7215701318634977,0.1262931816688076,0.03903156878315199,0.12430132713569483,0.20483675243340468,0.14137700260339287,0.024584575025905584,0.07443761143158316,0.1243652474859917,0.1742770955280397
3,0.542049838406713,0.12387222775639839,0.027776238252772083,0.07267065297196428,0.2843112290831511,0.14307036585766142,0.02458610684932671,0.07443669257090627,0.12433716076392555,0.17424298358247542
3,1.2010914801976784,0.12162013242660336,0.11130895633489306,0.0892236314552136,0.40672645349815806,0.13171662286585867,0.02458344881961406,0.07436618249201565,0.12420644133644348,0.1741786744726426
3,1.1640440881738543,0.099477670241605,0.0445503282024906,0.08005995499591599,0.18956098355773016,0.12249985423556739,0.024584463602437677,0.07443872663276668,0.12438950113900694,0.17437054266741264
3,1.9623782900664346,0.14248559382677417,0.060770546570733136,0.17244789278261596,0.4366926490837565,0.16533154492129418,0.024583914928908313,0.07443929344060647,0.12438012505395428,0.17424953446425007
1,1.1147285517590677,0.1289524839887155,0.024120533150927687,0.052507724109168916,0.496957744618273,0.11974050029825697,0.024753682183046414,0.0747029979743356,0.024955158964975258,0.024941855797248766
1,0.542049838406713,0.12387222775639839,0.027776238252772083,0.07267065297196428,0.2843112290831511,0.14307036585766142,0.024754968318488262,0.07468938759339043,0.024963459228605062,0.024796599950135292
1,1.7054686892688946,0.12896960177824682,0.10582653231570209,0.0807698804608931,0.38698781920593595,0.08026002385226574,0.024754435617556268,0.0746678885498573,0.024963459228605062,0.024698384370299725
1,1.3333896745078853,0.12966899957198808,0.01940136162458224,0.11687378027277456,0.4301086910057793,0.14063924436019903,0.024753657084239458,0.07470325300050928,0.024941855797248766,0.02494916916491216
1,1.0701121944076568,0.11447525904020753,0.043239440646868466,0.054355733986799826,0.579692161505407,0.10685740111228308,0.024754088949703112,0.07469885043980504,0.02490485597593296,0.024935854751956324
1,1.7250968274675598,0.15761399248028551,0.04540580017114773,0.10492481827671751,0.3467517198115792,0.06706052790142708,0.024754018989221103,0.07469112397399279,0.024963459228605062,0.024796599950135292
2,1.7250968274675598,0.15761399248028551,0.04540580017114773,0.10492481827671751,0.3467517198115792,0.06706052790142708,0.024662515881469966,0.07454180037190412,0.12449790130835937,0.024796599950135292
2,1.0042589878340524,0.08047715098588154,0.047474641560658705,0.1433773688315305,0.40153729336105104,0.11037698324309879,0.02465913510787263,0.0745920030240406,0.1245692020490574,0.02494916916491216
2,1.1640440881738543,0.099477670241605,0.0445503282024906,0.08005995499591599,0.18956098355773016,0.12249985423556739,0.024662917430069545,0.07455371989450435,0.12451004659779005,0.024935854751956324
2,1.3592421218397213,0.1186046014969603,0.07859060020708183,0.040703322849010064,0.4568090256232162,0.15350558069440456,0.02466948545896723,0.0744933079514417,0.12430228060631651,0.024796599950135292
2,1.3333896745078853,0.12966899957198808,0.01940136162458224,0.11687378027277456,0.4301086910057793,0.14063924436019903,0.024658813710464016,0.07456240227772083,0.12452869824612797,0.024941855797248766
2,1.3080361634710704,0.12952254858045426,0.0845489743209278,0.04017954638927574,0.20459570648658637,0.1152066581743033,0.02465919146691858,0.07450981444650812,0.1244342096395873,0.024698384370299725
3,1.2010914801976784,0.12162013242660336,0.11130895633489306,0.0892236314552136,0.40672645349815806,0.13171662286585867,0.024623927388432425,0.07439314004955046,0.12396259543482789,0.173911844178238
3,1.0042589878340524,0.08047715098588154,0.047474641560658705,0.1433773688315305,0.40153729336105104,0.11037698324309879,0.024583629120791924,0.07447979258765196,0.12440080560468494,0.1743610012701625
3,1.1147285517590677,0.1289524839887155,0.024120533150927687,0.052507724109168916,0.496957744618273,0.11974050029825697,0.024591051563596034,0.07443411614285786,0.12435642570980258,0.17435616659313688
3,1.6874540681624268,0.1145905824150698,0.018251308481645412,0.07673995095154562,0.39661621894642485,0.06564235621968958,0.024584420764791264,0.07437055557328899,0.1242209574856214,0.1741427766496805
3,1.3592421218397213,0.1186046014969603,0.07859060020708183,0.040703322849010064,0.4568090256232162,0.15350558069440456,0.02458893320078452,0.07442008938065864,0.1243175495628807,0.1742378390163651
3,0.7919251295025553,0.09798120256064306,0.05614177752318335,0.11611973732024347,0.3703888087861148,0.10253795004895144,0.02458758401479132,0.074446164150639,0.12439966281951001,0.17430365885310237
1,1.0701121944076568,0.11447525904020753,0.043239440646868466,0.054355733986799826,0.579692161505407,0.10685740111228308,0.024754236020304767,0.07469724881032817,0.02490485597593296,0.024935854751956324
1,1.2010914801976784,0.12162013242660336,0.11130895633489306,0.0892236314552136,0.40672645349815806,0.13171662286585867,0.024754022756013808,0.07469950937867254,0.024795289631478742,0.02490485597593296
1,0.7919251295025553,0.09798120256064306,0.05614177752318335,0.11611973732024347,0.3703888087861148,0.10253795004895144,0.024754355255201834,0.07469608490567758,0.024910554379684438,0.02496299169859042
1,1.0042589878340524,0.08047715098588154,0.047474641560658705,0.1433773688315305,0.40153729336105104,0.11037698324309879,0.02475367110686652,0.07470311676328564,0.024910554379684438,0.024941855797248766
1,1.2010914801976784,0.12162013242660336,0.11130895633489306,0.0892236314552136,0.40672645349815806,0.13171662286585867,0.02475418771060348,0.07469778384639808,0.024795289631478742,0.02490485597593296
1,1.4109587430788897,0.1416923786700694,0.026526511791033797,0.10652925194899183,0.446665729621502,0.12484620926875852,0.024754063416605698,0.07471516400942609,0.0249158954309482,0.024809038641759106
2,0.7919251295025553,0.09798120256064306,0.05614177752318335,0.11611973732024347,0.3703888087861148,0.10253795004895144,0.024659964195441978,0.07456022117717767,0.12454036371387536,0.024941855797248766
2,1.1640440881738543,0.099477670241605,0.0445503282024906,0.08005995499591599,0.18956098355773016,0.12249985423556739,0.024668038326200927,0.07454684135680156,0.12446286356174338,0.024935854751956324
2,0.807063387734905,0.09532216880993263,0.031130195216743914,0.0843826187168049,0.29749466555243437,0.0944928662105738,0.02465988058270578,0.07458543422098078,0.12454607792061125,0.024809038641759106
2,1.2054400275880586,0.14117756767175557,0.03673549453681225,0.09389941862685758,0.48678798427179193,0.16054905233390246,0.024664083722840836,0.07454752048802081,0.12450648783537945,0.02496299169859042
2,1.0701121944076568,0.11447525904020753,0.043239440646868466,0.054355733986799826,0.579692161505407,0.10685740111228308,0.024660046105974987,0.07455722371345376,0.12453287928586429,0.02490485597593296
2,1.0701121944076568,0.11447525904020753,0.043239440646868466,0.054355733986799826,0.579692161505407,0.10685740111228308,0.02466345422736134,0.07455221726142616,0.12450471432981126,0.02490485597593296
3,1.1640440881738543,0.099477670241605,0.0445503282024906,0.08005995499591599,0.18956098355773016,0.12249985423556739,0.024584700324381006,0.0744420404999766,0.12438275464758847,0.17436180869366058
3,1.1147285517590677,0.1289524839887155,0.024120533150927687,0.052507724109168916,0.496957744618273,0.11974050029825697,0.02460344749007373,0.07442689874994562,0.12429216625686584,0.17430026776217208
3,1.7215701318634977,0.1262931816688076,0.03903156878315199,0.12430132713569483,0.20483675243340468,0.14137700260339287,0.024590788693060108,0.07443693665166942,0.12436260959258622,0.1741936885822195
3,1.2054400275880586,0.14117756767175557,0.03673549453681225,0.09389941862685758,0.48678798427179193,0.16054905233390246,0.024586077362315426,0.07444156535375931,0.12440209935107784,0.17437535499272377
3,1.1640440881738543,0.099477670241605,0.0445503282024906,0.08005995499591599,0.18956098355773016,0.12249985423556739,0.024593422550894525,0.07442956137756988,0.12434227560561036,0.17434822294872648
3,0.7191311217326567,0.13979765496155586,0.050120892428823394,0.1448323373462115,0.34632425694325675,0.12019934649688782,0.02459269191672905,0.0744272851530088,0.12435987002755036,0.17434175597604798
1,1.1640440881738543,0.099477670241605,0.0445503282024906,0.08005995499591599,0.18956098355773016,0.12249985423556739,0.024754515469110224,0.0746942789738152,0.024935854751956324,0.024955158964975258
1,0.7191311217326567,0.13979765496155586,0.050120892428823394,0.1448323373462115,0.34632425694325675,0.12019934649688782,0.024754171386244205,0.07471486459875036,0.024963459228605062,0.024935120737937706
1,1.3333896745078853,0.12966899957198808,0.01940136162458224,0.11687378027277456,0.4301086910057793,0.14063924436019903,0.024753927050682047,0.07470048068753496,0.024941855797248766,0.02494916916491216
1,1.1147285517590677,0.1289524839887155,0.024120533150927687,0.052507724109168916,0.496957744618273,0.11974050029825697,0.024753649724640607,0.07471910053716062,0.024955158964975258,0.024941855797248766
1,1.175103886315174,0.11467029101543462,0.07739644204708249,0.10643598931407319,0.41341827186849833,0.14674495987489616,0.024753895583655858,0.0747008051729035,0.024935120737937706,0.024963459228605062
1,1.1147285517590677,0.1289524839887155,0.024120533150927687,0.052507724109168916,0.496957744618273,0.11974050029825697,0.024753803177144876,0.07471828720610894,0.024955158964975258,0.024941855797248766
1,1.2054400275880586,0.14117756767175557,0.03673549453681225,0.09389941862685758,0.48678798427179193,0.16054905233390246,0.024753912377637743,0.0747006392681036,0.02496299169859042,0.024963459228605062
2,1.3333896745078853,0.12966899957198808,0.01940136162458224,0.11687378027277456,0.4301086910057793,0.14063924436019903,0.02465897181603149,0.07456187948451684,0.12452825611715027,0.024941855797248766
2,1.0042589878340524,0.08047715098588154,0.047474641560658705,0.1433773688315305,0.40153729336105104,0.11037698324309879,0.024659883057750416,0.07455692941957687,0.12452710934660592,0.02494916916491216
2,1.175103886315174,0.11467029101543462,0.07739644204708249,0.10643598931407319,0.41341827186849833,0.14674495987489616,0.024659577513758822,0.07459063564018259,0.12456863455368283,0.024935120737937706
2,0.7191311217326567,0.13979765496155586,0.050120892428823394,0.1448323373462115,0.34632425694325675,0.12019934649688782,0.02465908271096851,0.07456062382367701,0.12453773915444138,0.024963459228605062
2,1.3333896745078853,0.12966899957198808,0.01940136162458224,0.11687378027277456,0.4301086910057793,0.14063924436019903,0.024659710077841217,0.0745904975151374,0.12455822086448495,0.024941855797248766
